"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"715","48303","Lubbock County, Texas",115686,2429,107416,2814,84970,3180,1983,564,105433,2778,22446,2672,8270,1620
"716","48309","McLennan County, Texas",92158,1849,81549,2597,64373,2725,2683,737,78866,2665,17176,2108,10609,1830
"717","48329","Midland County, Texas",57636,1380,54356,1829,43756,2618,863,481,53493,1888,10600,2101,3280,1196
"718","48339","Montgomery County, Texas",202797,3699,195652,3946,168316,4685,5724,1539,189928,4074,27336,3555,7145,1614
"719","48347","Nacogdoches County, Texas",23442,1439,20500,1693,15879,1768,506,247,19994,1675,4621,1259,2942,866
"720","48355","Nueces County, Texas",129987,2590,116753,3108,78632,2815,3577,897,113176,3027,38121,3134,13234,1838
"721","48361","Orange County, Texas",30047,1564,26975,1740,20459,1868,877,463,26098,1806,6516,1332,3072,784
"722","48367","Parker County, Texas",46238,1403,43889,1690,37789,1898,875,501,43014,1743,6100,1364,2349,891
"723","48375","Potter County, Texas",45550,1413,40998,1613,27916,1927,1318,493,39680,1644,13082,1783,4552,1032
"724","48381","Randall County, Texas",49457,1304,47611,1421,40817,1718,1613,500,45998,1558,6794,1336,1846,646
"725","48397","Rockwall County, Texas",34590,955,33925,1039,30684,1715,563,418,33362,976,3241,1497,665,458
"726","48409","San Patricio County, Texas",22202,1518,19129,1534,14026,1259,723,307,18406,1484,5103,987,3073,692
"727","48423","Smith County, Texas",77330,2129,72904,2332,46769,2883,2164,511,70740,2328,26135,2812,4426,1154
"728","48439","Tarrant County, Texas",722473,5537,693257,6434,571675,8319,18132,2320,675125,6870,121582,6204,29216,2659
"729","48441","Taylor County, Texas",49811,1537,45743,1652,36023,1838,1780,576,43963,1703,9720,1485,4068,940
"730","48451","Tom Green County, Texas",43301,1736,39763,2003,30288,2163,1000,368,38763,2054,9475,1669,3538,844
"731","48453","Travis County, Texas",486548,5582,471154,5937,419203,7205,10219,1651,460935,5814,51951,4108,15394,2308
"732","48469","Victoria County, Texas",31918,1297,27337,1671,19070,1680,1092,386,26245,1703,8267,1271,4581,1056
"733","48471","Walker County, Texas",22693,1371,20669,1556,17393,1621,817,494,19852,1572,3276,1130,2024,920
"734","48479","Webb County, Texas",75300,1538,64670,1905,45483,2189,1776,806,62894,2023,19187,1858,10630,1545
"735","48485","Wichita County, Texas",46757,2038,42316,2037,33475,2192,1865,681,40451,1978,8841,1484,4441,919
"736","48491","Williamson County, Texas",185345,2360,180719,2579,166229,2862,4925,1234,175794,2721,14490,1880,4626,1006
"737","48497","Wise County, Texas",22864,782,21496,1017,17747,1071,721,388,20775,1094,3749,767,1368,670
"738","49005","Cache County, Utah",39224,1012,37929,1102,34167,1240,1039,426,36890,1121,3762,827,1295,576
"739","49011","Davis County, Utah",104462,1731,102241,1849,93327,2094,2924,756,99317,1832,8914,1668,2221,617
"740","49035","Salt Lake County, Utah",381831,2681,367385,3285,329542,5091,11534,1774,355851,3730,37843,3887,14446,1759
"741","49045","Tooele County, Utah",20411,841,19426,971,17224,1018,972,497,18454,1093,2202,855,985,472
"742","49049","Utah County, Utah",171117,1597,168065,1674,158189,2268,3187,709,164878,1659,9876,1535,3052,886
"743","49053","Washington County, Utah",59863,2283,57202,2403,51546,2616,3371,849,53831,2425,5656,1516,2661,958
"744","49057","Weber County, Utah",85615,1753,81465,1980,72054,2495,2474,629,78991,2079,9411,1643,4150,822
"745","50007","Chittenden County, Vermont",66095,1198,62458,1592,56920,1796,4225,879,58233,1718,5538,1298,3637,1082
"746","51003","Albemarle County, Virginia",41956,1269,39870,1585,35639,1690,2364,688,37506,1670,4231,1061,2086,820
"747","51013","Arlington County, Virginia",109940,1822,104636,2160,99733,2400,2135,734,102501,2227,4903,1015,5304,1288
"748","51015","Augusta County, Virginia",29783,1272,26307,1635,21291,1637,1134,509,25173,1680,5016,1339,3476,927
"749","51019","Bedford County, Virginia",31271,1286,28393,1255,24289,1250,1769,704,26624,1440,4104,1072,2878,782
"750","51041","Chesterfield County, Virginia",126748,1556,120585,2120,109136,2799,4969,1066,115616,2205,11449,1952,6163,1350
"751","51059","Fairfax County, Virginia",396628,2777,386510,3006,367359,3917,11367,1523,375143,3177,19151,2310,10118,1663
"752","51061","Fauquier County, Virginia",25134,818,24030,944,22051,1031,997,371,23033,1014,1979,629,1104,442
"753","51069","Frederick County, Virginia",31551,1173,28700,1402,26132,1502,1821,656,26879,1602,2568,704,2851,882
"754","51085","Hanover County, Virginia",39929,871,37442,1216,34459,1590,1800,554,35642,1288,2983,946,2487,773
"755","51087","Henrico County, Virginia",129408,2025,120960,2114,106228,2967,5279,1171,115681,2279,14732,1975,8448,994
"756","51095","James City County, Virginia",29849,1736,28792,1763,26858,1750,1310,539,27482,1724,1934,823,1057,515
"757","51107","Loudoun County, Virginia",133417,1079,130543,1302,124881,1813,2610,1088,127933,1568,5662,1635,2874,937
"758","51121","Montgomery County, Virginia",34585,1619,31920,1903,26700,1947,723,414,31197,1917,5220,1282,2665,842
"759","51153","Prince William County, Virginia",143861,1657,140592,1853,129329,2405,3778,762,136814,2000,11263,1485,3269,880
"760","51161","Roanoke County, Virginia",38061,1042,34723,1307,30140,1531,1935,602,32788,1369,4583,1099,3338,1066
"761","51165","Rockingham County, Virginia",31462,1026,27907,1098,23780,1336,2259,570,25648,1276,4127,879,3555,727
"762","51177","Spotsylvania County, Virginia",45223,1001,43649,1082,38968,1337,1847,478,41802,1246,4681,867,1574,592
"763","51179","Stafford County, Virginia",48418,923,47386,1028,43256,1387,812,411,46574,1107,4130,1119,1032,472
"764","51199","York County, Virginia",24996,1038,23411,1257,22309,1239,1058,418,22353,1333,1102,440,1585,682
"765","51510","Alexandria city, Virginia",71740,1543,67628,1683,61873,1720,1530,570,66098,1858,5755,1320,4112,1110
"766","51550","Chesapeake city, Virginia",86122,1667,81630,2063,72941,2487,3649,848,77981,1988,8689,1787,4492,1181
"767","51650","Hampton city, Virginia",54800,1457,49821,1726,43760,2223,2590,839,47231,1769,6061,1171,4979,1329
"768","51680","Lynchburg city, Virginia",28500,1191,25520,1445,20826,1637,1502,650,24018,1567,4694,1056,2980,814
"769","51700","Newport News city, Virginia",71291,1906,64875,2030,53922,2528,3938,1017,60937,2141,10953,1929,6416,1263
"770","51710","Norfolk city, Virginia",89338,1882,82739,1948,64156,2532,3256,736,79483,2170,18583,2239,6599,914
"771","51740","Portsmouth city, Virginia",34578,1559,31268,1744,22594,1817,1380,585,29888,1664,8674,1428,3310,803
"772","51760","Richmond city, Virginia",91359,1702,82121,2258,66402,2499,2697,699,79424,2307,15719,2312,9238,1388
"773","51770","Roanoke city, Virginia",41353,1515,34696,1784,26388,1874,921,382,33775,1756,8308,1493,6657,1379
"774","51800","Suffolk city, Virginia",34890,939,31615,1194,26118,1656,1485,470,30130,1230,5497,1264,3275,824
"775","51810","Virginia Beach city, Virginia",172183,2346,165042,2701,147362,2876,4382,892,160660,2788,17680,2510,7141,1471
"776","53005","Benton County, Washington",71921,1765,67784,1885,58161,2127,2659,850,65125,1960,9623,1617,4137,1165
"777","53007","Chelan County, Washington",31587,1405,29379,1653,24564,1808,1004,384,28375,1606,4815,1324,2208,813
"778","53009","Clallam County, Washington",33265,1090,29950,1473,26830,1516,3027,761,26923,1596,3120,861,3315,893
"779","53011","Clark County, Washington",178980,1642,170753,2075,154176,2585,7803,1417,162950,2451,16577,2143,8227,1371
"780","53015","Cowlitz County, Washington",43279,861,39444,1344,32011,1786,2378,871,37066,1580,7433,1558,3835,1039
"781","53021","Franklin County, Washington",27067,858,25754,985,19969,1435,308,251,25446,987,5785,1347,1313,534
"782","53025","Grant County, Washington",30806,1705,28090,1716,21115,1572,1495,554,26595,1782,6975,1174,2716,981
"783","53027","Grays Harbor County, Washington",27674,1615,25017,1646,19973,1483,2074,563,22943,1672,5044,1219,2657,749
"784","53029","Island County, Washington",34572,1556,32839,1570,30601,1613,1679,469,31160,1642,2238,769,1733,686
"785","53033","King County, Washington",897476,5960,861049,6515,788706,7531,27210,2784,833839,6705,72343,5258,36427,3167
"786","53035","Kitsap County, Washington",105411,1928,100844,2053,92899,2347,4382,887,96462,2208,7945,1550,4567,959
"787","53041","Lewis County, Washington",30327,1125,27838,1054,23890,1177,2073,467,25765,1074,3948,951,2489,631
"788","53045","Mason County, Washington",25864,1614,24049,1736,20518,1929,1520,607,22529,1699,3531,1026,1815,850
"789","53053","Pierce County, Washington",328519,3174,312005,3267,272101,4479,12092,1463,299913,3526,39904,3209,16514,1909
"790","53057","Skagit County, Washington",48474,1107,45616,1466,40274,1567,3018,632,42598,1532,5342,1137,2858,783
"791","53061","Snohomish County, Washington",300215,2038,290008,2504,259639,3884,11189,1574,278819,2697,30369,3133,10207,1420
"792","53063","Spokane County, Washington",206191,2700,192835,3278,168572,3522,8808,1259,184027,3347,24263,2228,13356,1902
"793","53067","Thurston County, Washington",110713,1699,103987,2039,93930,2735,5127,1012,98860,2290,10057,1783,6726,1416
"794","53073","Whatcom County, Washington",87080,2014,81642,2293,73180,2800,4502,1138,77140,2435,8462,1841,5438,1293
"795","53077","Yakima County, Washington",83320,1615,75971,2076,54422,2726,3487,908,72484,2083,21549,2294,7349,1365
"796","54003","Berkeley County, West Virginia",45800,1196,41923,1335,34796,1982,1790,715,40133,1378,7127,1666,3877,1035
"797","54011","Cabell County, West Virginia",38024,1475,33876,1564,22688,1619,2129,777,31747,1724,11188,1721,4148,922
"798","54033","Harrison County, West Virginia",26878,1056,23580,1152,17962,1315,1501,598,22079,1152,5618,933,3298,822
"799","54039","Kanawha County, West Virginia",78482,2049,69409,2476,47743,2487,4210,1131,65199,2733,21666,2482,9073,1309
"800","54061","Monongalia County, West Virginia",40603,1237,38391,1322,33641,1419,1666,584,36725,1450,4750,944,2212,672
"801","54081","Raleigh County, West Virginia",31169,1392,25671,1787,19381,1797,1813,716,23858,1742,6290,1337,5498,1442
"802","54107","Wood County, West Virginia",36064,1022,31406,1408,24791,1659,1524,499,29882,1377,6615,1357,4658,940
"803","55009","Brown County, Wisconsin",104470,1568,95538,1987,81613,2375,5635,1093,89903,1944,13925,1847,8932,1371
"804","55025","Dane County, Wisconsin",226350,2321,215750,2749,197655,3661,10102,1254,205648,2696,18095,2527,10600,1542
"805","55027","Dodge County, Wisconsin",35221,877,31602,890,26427,1113,1800,437,29802,955,5175,900,3619,654
"806","55035","Eau Claire County, Wisconsin",40421,1246,37594,1421,33773,1524,2171,735,35423,1571,3821,904,2827,763
"807","55039","Fond du Lac County, Wisconsin",41009,1123,35818,1670,31417,1573,2666,725,33152,1654,4401,882,5191,980
"808","55055","Jefferson County, Wisconsin",33180,1004,30745,1115,26821,1159,1728,503,29017,1147,3924,815,2435,661
"809","55059","Kenosha County, Wisconsin",62950,1668,58007,1771,48291,1977,2458,632,55549,1782,9716,1717,4943,837
"810","55063","La Crosse County, Wisconsin",47924,958,43985,1315,38929,1418,2721,632,41264,1340,5056,1016,3939,974
"811","55071","Manitowoc County, Wisconsin",35259,747,31284,871,26639,1070,2714,651,28570,976,4645,814,3975,608
"812","55073","Marathon County, Wisconsin",56245,1115,50454,1423,43882,1377,3448,776,47006,1550,6572,1134,5791,989
"813","55079","Milwaukee County, Wisconsin",384281,3000,335706,3948,271393,4637,16975,1714,318731,4118,64313,3414,48575,3113
"814","55087","Outagamie County, Wisconsin",74603,1062,69102,1421,59567,1640,3505,747,65597,1614,9535,1495,5501,1014
"815","55089","Ozaukee County, Wisconsin",36261,897,33801,1031,31788,1265,2017,654,31784,1094,2013,721,2460,694
"816","55097","Portage County, Wisconsin",29193,567,26564,912,22325,1057,1892,461,24672,1046,4239,814,2629,768
"817","55101","Racine County, Wisconsin",76808,1706,70954,2027,59461,1937,4012,823,66942,1982,11493,1533,5854,980
"818","55105","Rock County, Wisconsin",64632,1246,58315,1716,48926,1859,3408,815,54907,1794,9389,1251,6317,1161
"819","55109","St. Croix County, Wisconsin",34422,895,31835,1306,27611,1329,1628,606,30207,1330,4224,800,2587,922
"820","55117","Sheboygan County, Wisconsin",46308,1297,41881,1432,36315,1613,2497,601,39384,1583,5566,1044,4427,868
"821","55127","Walworth County, Wisconsin",40864,1419,37644,1627,33142,1670,2005,545,35639,1695,4502,997,3220,938
"822","55131","Washington County, Wisconsin",55488,825,51865,1042,47356,1441,3352,740,48513,1150,4509,971,3623,807
"823","55133","Waukesha County, Wisconsin",158368,1823,149379,2064,137302,2476,8903,1249,140476,2236,12077,1737,8989,1281
"824","55139","Winnebago County, Wisconsin",71332,1395,65375,1601,54610,2187,3827,828,61548,1618,10765,1790,5957,998
"825","55141","Wood County, Wisconsin",32274,955,28624,1397,24435,1511,2322,658,26302,1304,4189,831,3650,815
"826","56021","Laramie County, Wyoming",39678,1342,36384,1611,32331,1689,1363,507,35021,1671,4053,1106,3294,951
"827","56025","Natrona County, Wyoming",32240,1234,30362,1247,25787,1506,2136,794,28226,1385,4575,1084,1878,556
"828","72013","Arecibo Municipio, Puerto Rico",30206,1651,21164,1742,12074,1458,719,377,20445,1772,9090,1330,9042,1171
"829","72021","Bayamón Municipio, Puerto Rico",64932,1973,56009,2070,33470,2077,2135,531,53874,2091,22539,1936,8923,1240
"830","72025","Caguas Municipio, Puerto Rico",47374,1611,37853,1831,24203,1769,1742,640,36111,1882,13650,1574,9521,1237
"831","72031","Carolina Municipio, Puerto Rico",61313,2117,50048,2169,30570,2380,2189,750,47859,2217,19478,2132,11265,1449
"832","72061","Guaynabo Municipio, Puerto Rico",27857,1698,23102,1702,15239,1663,535,247,22567,1699,7863,1283,4755,892
"833","72097","Mayagüez Municipio, Puerto Rico",30909,1411,24805,1601,12988,1413,865,386,23940,1681,11817,1423,6104,906
"834","72113","Ponce Municipio, Puerto Rico",53450,1675,36068,1874,25939,1942,4203,877,31865,1902,10129,1090,17382,1471
"835","72127","San Juan Municipio, Puerto Rico",147267,3135,91339,3331,61138,3097,6683,1261,84656,3344,30201,2639,55928,3046
"836","72135","Toa Alta Municipio, Puerto Rico",21511,1424,18109,1338,9721,1233,380,276,17729,1311,8388,1155,3402,817
"837","72137","Toa Baja Municipio, Puerto Rico",26085,1644,22944,1739,12758,1451,383,229,22561,1691,10186,1216,3141,679
"838","72139","Trujillo Alto Municipio, Puerto Rico",23195,1373,19110,1463,12273,1620,581,333,18529,1506,6837,1228,4085,844
