"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"715","48303","Lubbock County, Texas",112290,2660,102474,3061,81142,3504,4239,1097,98235,3165,21332,2433,9816,1631
"716","48309","McLennan County, Texas",91086,2233,80200,2577,64952,3136,3458,662,76742,2519,15248,2042,10886,1610
"717","48329","Midland County, Texas",56745,1357,51820,1700,43489,2135,1267,600,50553,1824,8331,1760,4925,1215
"718","48339","Montgomery County, Texas",195637,3070,187188,3617,163348,4298,6473,1247,180715,3751,23840,3328,8449,1910
"719","48347","Nacogdoches County, Texas",22634,1391,20301,1515,16165,1426,1088,485,19213,1536,4136,1276,2333,731
"720","48355","Nueces County, Texas",128490,2585,115667,2830,81631,3434,5021,993,110646,2947,34036,2512,12823,1929
"721","48361","Orange County, Texas",29848,1585,27318,1853,21984,1565,968,526,26350,1834,5334,1082,2530,747
"722","48367","Parker County, Texas",44244,1710,42088,1749,37152,1976,2164,672,39924,1937,4936,979,2156,718
"723","48375","Potter County, Texas",45130,1375,40974,1468,28366,1984,1737,567,39237,1611,12608,1738,4156,872
"724","48381","Randall County, Texas",48941,1698,46841,1782,40693,1902,2750,785,44091,1858,6148,1298,2100,573
"725","48397","Rockwall County, Texas",31880,1043,30688,1141,29005,1219,732,446,29956,1166,1683,835,1192,548
"726","48409","San Patricio County, Texas",23075,1071,19831,1215,14883,1232,1236,471,18595,1301,4948,1125,3244,824
"727","48423","Smith County, Texas",77292,2117,72644,2258,48832,2744,3146,920,69498,2349,23812,2327,4648,1087
"728","48439","Tarrant County, Texas",703106,5974,666353,6568,566611,7779,23085,2532,643268,6642,99742,5329,36753,3316
"729","48441","Taylor County, Texas",50470,1444,45043,1864,36194,1885,1955,532,43088,1871,8849,1348,5427,1184
"730","48451","Tom Green County, Texas",42061,1729,37333,1973,28620,2011,1408,503,35925,2074,8713,1434,4728,926
"731","48453","Travis County, Texas",462632,4913,443217,5650,392965,6772,10408,1536,432809,6148,50252,3817,19415,2717
"732","48469","Victoria County, Texas",32778,1122,28663,1199,22412,1486,1031,409,27632,1267,6251,1043,4115,950
"733","48471","Walker County, Texas",22040,1324,20097,1400,15826,1629,651,390,19446,1457,4271,1411,1943,763
"734","48479","Webb County, Texas",74045,1601,58166,2313,44634,2680,2071,741,56095,2346,13532,1505,15879,1911
"735","48485","Wichita County, Texas",48382,2115,42999,2146,30881,1895,2030,574,40969,2218,12118,1707,5383,913
"736","48491","Williamson County, Texas",180142,2517,174472,2797,160071,3384,5140,1106,169332,2671,14401,2281,5670,1223
"737","48497","Wise County, Texas",21651,1013,19849,1102,15715,1364,788,487,19061,1278,4134,984,1802,545
"738","49005","Cache County, Utah",38453,789,37184,926,34495,1256,1436,515,35748,1068,2689,862,1269,543
"739","49011","Davis County, Utah",104788,1219,101242,1444,96686,1705,3077,763,98165,1594,4556,1221,3546,881
"740","49035","Salt Lake County, Utah",376314,2512,360266,3022,326774,3411,12168,1674,348098,3226,33492,3009,16048,1776
"741","49045","Tooele County, Utah",20555,595,20066,697,18282,966,445,276,19621,688,1784,583,489,246
"742","49049","Utah County, Utah",164698,1579,161713,1771,151862,2101,3565,637,158148,1823,9851,1378,2985,751
"743","49053","Washington County, Utah",56139,1972,51796,2223,47131,2283,2872,996,48924,2321,4665,1163,4343,1128
"744","49057","Weber County, Utah",83503,1868,78270,1982,69487,2169,3374,885,74896,2039,8783,1510,5233,1147
"745","50007","Chittenden County, Vermont",65703,1435,60951,1790,55610,1921,3624,841,57327,1987,5341,1500,4752,1182
"746","51003","Albemarle County, Virginia",41191,1269,39052,1443,35148,1565,2288,878,36764,1655,3904,998,2139,649
"747","51013","Arlington County, Virginia",104750,2143,101550,2133,94995,2535,2749,741,98801,2259,6555,1300,3200,1028
"748","51015","Augusta County, Virginia",30053,1062,24838,1479,21131,1476,3056,968,21782,1547,3707,1042,5215,1238
"749","51019","Bedford County, Virginia",31088,1204,27861,1521,23689,1694,1813,556,26048,1533,4172,1020,3227,922
"750","51041","Chesterfield County, Virginia",124142,1508,118923,1601,106211,2370,5432,984,113491,1713,12712,1805,5219,1091
"751","51059","Fairfax County, Virginia",396662,2748,384261,3044,359301,3649,12884,1614,371377,3090,24960,3036,12401,1757
"752","51061","Fauquier County, Virginia",23272,972,22094,1082,19555,1304,1035,387,21059,1059,2539,777,1178,491
"753","51069","Frederick County, Virginia",32251,1023,28901,1394,25680,1477,1334,480,27567,1475,3221,1012,3350,901
"754","51085","Hanover County, Virginia",37969,1223,35905,1355,31947,1583,2106,548,33799,1419,3958,995,2064,650
"755","51087","Henrico County, Virginia",127899,1861,118457,2326,103734,2595,6105,1325,112352,2524,14723,1863,9442,1496
"756","51095","James City County, Virginia",28085,1367,26349,1485,24474,1622,1184,625,25165,1517,1875,700,1736,633
"757","51107","Loudoun County, Virginia",129769,992,126016,1237,121302,1678,3568,793,122448,1551,4714,1064,3753,856
"758","51121","Montgomery County, Virginia",34336,1706,32313,1678,27184,2027,2063,749,30250,1645,5129,1553,2023,742
"759","51153","Prince William County, Virginia",141425,1703,138268,1843,128371,2607,4197,721,134071,2029,9897,1850,3157,917
"760","51161","Roanoke County, Virginia",38687,935,35398,1190,31149,1527,1981,549,33417,1211,4249,1055,3289,885
"761","51165","Rockingham County, Virginia",30892,1083,25600,1129,20737,1250,1788,506,23812,1237,4863,1025,5292,896
"762","51177","Spotsylvania County, Virginia",42960,1002,40990,1240,37940,1350,1583,471,39407,1306,3050,706,1970,611
"763","51179","Stafford County, Virginia",47474,993,46564,1068,43170,1321,1346,563,45218,1214,3394,1050,910,353
"764","51199","York County, Virginia",25294,1015,23719,1196,22269,1322,421,270,23298,1242,1450,663,1575,719
"765","51510","Alexandria city, Virginia",69667,1713,67735,1760,60861,1879,2381,811,65354,1826,6874,1461,1932,735
"766","51550","Chesapeake city, Virginia",83402,2082,79731,2179,71425,2461,3419,1026,76312,2261,8306,1690,3671,1036
"767","51650","Hampton city, Virginia",53267,1436,48869,1625,43412,2120,2852,805,46017,1590,5457,1390,4398,856
"768","51680","Lynchburg city, Virginia",27814,1456,25136,1538,20495,1827,2081,801,23055,1492,4641,1077,2678,597
"769","51700","Newport News city, Virginia",69249,2154,61101,2425,49168,2789,3383,1095,57718,2450,11933,1800,8148,1635
"770","51710","Norfolk city, Virginia",87857,2152,80803,2395,64700,2826,3236,606,77567,2381,16103,1963,7054,1014
"771","51740","Portsmouth city, Virginia",36246,1157,33068,1275,25836,1598,2365,610,30703,1418,7232,1233,3178,826
"772","51760","Richmond city, Virginia",87401,2053,78693,2156,63135,2470,3842,959,74851,2157,15558,1889,8708,1336
"773","51770","Roanoke city, Virginia",42133,1319,36705,1824,28182,2004,3221,885,33484,1821,8523,1508,5428,1183
"774","51800","Suffolk city, Virginia",33077,1054,30321,1124,25354,1392,1265,464,29056,1243,4967,1077,2756,572
"775","51810","Virginia Beach city, Virginia",168818,2960,161907,3248,146306,3729,6720,1200,155187,3651,15601,2164,6911,1117
"776","53005","Benton County, Washington",72265,1321,66469,1668,58548,2259,4421,1137,62048,1878,7921,1692,5796,1370
"777","53007","Chelan County, Washington",27060,1626,24879,1946,21454,1981,2012,687,22867,2107,3425,1148,2181,944
"778","53009","Clallam County, Washington",33233,994,29339,1267,25517,1376,4356,971,24983,1543,3822,819,3894,936
"779","53011","Clark County, Washington",173579,2122,165525,2529,150540,2927,8065,1154,157460,2951,14985,1917,8054,1444
"780","53015","Cowlitz County, Washington",41611,1081,37314,1399,31843,1495,2927,803,34387,1360,5471,1047,4297,931
"781","53021","Franklin County, Washington",26477,798,25114,1062,20566,1510,1165,623,23949,1230,4548,1231,1363,700
"782","53025","Grant County, Washington",31123,1359,28803,1509,22914,1600,2032,694,26771,1759,5889,1106,2320,783
"783","53027","Grays Harbor County, Washington",29286,1312,25133,1486,21261,1565,2193,466,22940,1422,3872,985,4153,936
"784","53029","Island County, Washington",34537,1361,33275,1394,29871,1459,2428,751,30847,1400,3404,1036,1262,454
"785","53033","King County, Washington",876639,5665,839219,7140,774324,7452,30382,2585,808837,7306,64895,4235,37420,3730
"786","53035","Kitsap County, Washington",104902,1850,100294,2114,92349,2662,6217,1295,94077,2154,7945,1870,4608,1105
"787","53041","Lewis County, Washington",31786,995,28610,1304,24388,1393,2612,647,25998,1434,4222,1044,3176,867
"788","53053","Pierce County, Washington",321268,3552,303360,3799,269866,4588,15144,1402,288216,4094,33494,2805,17908,2157
"789","53057","Skagit County, Washington",49262,1172,45782,1441,39726,1833,2880,578,42902,1410,6056,1050,3480,784
"790","53061","Snohomish County, Washington",292430,2330,279927,2958,258758,3788,12991,1494,266936,3184,21169,2365,12503,1856
"791","53063","Spokane County, Washington",200949,2388,187075,2879,163180,3164,11721,1476,175354,3066,23895,2183,13874,1698
"792","53067","Thurston County, Washington",112075,1401,105673,1653,96624,2197,5645,1146,100028,1966,9049,1600,6402,1370
"793","53073","Whatcom County, Washington",88636,1559,83486,2044,75726,2417,5866,1253,77620,2498,7760,1817,5150,1104
"794","53077","Yakima County, Washington",82107,1434,73305,1797,56575,2321,4356,1098,68949,1921,16730,1900,8802,1257
"795","54003","Berkeley County, West Virginia",42296,1475,37259,1700,30190,2035,2914,1077,34345,1671,7069,1639,5037,1263
"796","54011","Cabell County, West Virginia",41080,1127,34325,1626,27770,1998,2230,729,32095,1678,6555,1197,6755,1111
"797","54033","Harrison County, West Virginia",27493,963,24748,1146,19675,1460,2472,642,22276,1291,5073,1224,2745,741
"798","54039","Kanawha County, West Virginia",75836,2385,66166,2463,51917,2464,4535,960,61631,2443,14249,1803,9670,1342
"799","54061","Monongalia County, West Virginia",39386,1686,36245,1781,33165,1825,1791,486,34454,1781,3080,846,3141,841
"800","54081","Raleigh County, West Virginia",31593,1317,27159,1396,21846,1581,2438,665,24721,1587,5313,1284,4434,1005
"801","54107","Wood County, West Virginia",34462,1250,29675,1398,24349,1511,3658,944,26017,1525,5326,1480,4787,1015
"802","55009","Brown County, Wisconsin",104868,1381,94512,1708,82414,2019,4649,875,89863,1795,12098,1528,10356,1360
"803","55025","Dane County, Wisconsin",223031,2237,211707,2711,192932,3439,10570,1205,201137,2797,18775,2193,11324,1498
"804","55027","Dodge County, Wisconsin",34228,942,30047,1162,26581,1108,2827,530,27220,1227,3466,651,4181,767
"805","55035","Eau Claire County, Wisconsin",41767,903,38482,1023,34665,1271,2609,651,35873,1046,3817,907,3285,709
"806","55039","Fond du Lac County, Wisconsin",42449,902,37822,1218,33169,1239,2711,633,35111,1404,4653,933,4627,981
"807","55055","Jefferson County, Wisconsin",33534,654,29409,952,24868,1262,2120,461,27289,960,4541,969,4125,836
"808","55059","Kenosha County, Wisconsin",63546,1475,57835,1664,49463,2120,4735,1059,53100,1886,8372,1390,5711,999
"809","55063","La Crosse County, Wisconsin",47704,829,43514,1009,37772,1390,3807,896,39707,1147,5742,1113,4190,627
"810","55071","Manitowoc County, Wisconsin",34446,871,29963,1100,26394,1179,2985,642,26978,1094,3569,667,4483,816
"811","55073","Marathon County, Wisconsin",55084,1070,49344,1357,43362,1402,4112,674,45232,1439,5982,997,5740,901
"812","55079","Milwaukee County, Wisconsin",376445,3650,320766,4375,259008,4846,21168,1953,299598,4540,61758,3412,55679,3220
"813","55087","Outagamie County, Wisconsin",74033,918,68198,1309,60515,1543,4364,866,63834,1332,7683,1166,5835,1002
"814","55089","Ozaukee County, Wisconsin",35552,1216,33139,1269,30402,1497,2815,673,30324,1407,2737,930,2413,633
"815","55097","Portage County, Wisconsin",28679,588,25678,1077,22355,1155,2014,520,23664,1103,3323,728,3001,734
"816","55101","Racine County, Wisconsin",77473,1518,71529,1910,59091,2318,6057,1188,65472,2073,12438,1757,5944,1281
"817","55105","Rock County, Wisconsin",64878,1145,58048,1502,49740,1701,4362,844,53686,1687,8308,1185,6830,1154
"818","55109","St. Croix County, Wisconsin",34380,705,32309,839,29596,1066,1713,567,30596,992,2713,788,2071,550
"819","55117","Sheboygan County, Wisconsin",48347,798,43929,1212,38749,1742,3195,584,40734,1169,5180,1299,4418,943
"820","55127","Walworth County, Wisconsin",41071,1488,37986,1622,33540,1586,2700,606,35286,1725,4446,1067,3085,768
"821","55131","Washington County, Wisconsin",53985,935,49881,1325,45507,1616,3258,722,46623,1423,4374,952,4104,1035
"822","55133","Waukesha County, Wisconsin",159513,1640,151358,1844,140557,2305,10158,1417,141200,2177,10801,1741,8155,1229
"823","55139","Winnebago County, Wisconsin",70008,1386,64337,1730,56594,1738,5062,1009,59275,1794,7743,1200,5671,1004
"824","55141","Wood County, Wisconsin",32478,814,28167,1255,24746,1413,2678,692,25489,1349,3421,780,4311,955
"825","56021","Laramie County, Wyoming",39054,1455,36099,1750,32368,1956,2432,844,33667,1916,3731,1052,2955,1108
"826","56025","Natrona County, Wyoming",32556,1241,30292,1332,25406,1683,1453,503,28839,1307,4886,1292,2264,602
"827","72013","Arecibo Municipio, Puerto Rico",33702,1515,23505,1856,15567,1923,1707,644,21798,1836,7938,1781,10197,1482
"828","72021","Bayamón Municipio, Puerto Rico",63750,2407,53041,2365,33231,2222,2161,763,50880,2358,19810,1892,10709,1290
"829","72025","Caguas Municipio, Puerto Rico",46753,2035,35736,2207,24124,2032,2155,620,33581,2233,11612,1672,11017,1389
"830","72031","Carolina Municipio, Puerto Rico",64051,2092,52657,2674,34663,2755,2592,752,50065,2664,17994,2415,11394,1786
"831","72061","Guaynabo Municipio, Puerto Rico",26856,1447,21195,1632,15730,1565,1281,662,19914,1749,5465,1283,5661,1367
"832","72097","Mayagüez Municipio, Puerto Rico",29574,1776,20585,1999,13172,1717,1335,673,19250,2009,7413,1289,8989,1396
"833","72113","Ponce Municipio, Puerto Rico",50225,2142,33489,2485,23320,2122,3618,866,29871,2445,10169,1568,16736,2126
"834","72127","San Juan Municipio, Puerto Rico",140153,3176,89947,3568,62338,3130,9201,1582,80746,3527,27609,2445,50206,3195
"835","72135","Toa Alta Municipio, Puerto Rico",21640,1282,17191,1462,10957,1419,684,534,16507,1479,6234,1368,4449,1229
"836","72137","Toa Baja Municipio, Puerto Rico",27841,1510,21864,1568,13670,1559,901,419,20963,1578,8194,1394,5977,1265
"837","72139","Trujillo Alto Municipio, Puerto Rico",23564,1273,19702,1522,13407,1639,857,444,18845,1469,6295,1406,3862,821
