"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"715","48257","Kaufman County, Texas",39835,1204,38443,1364,32047,1654,790,469,37653,1380,6396,1359,1392,486
"716","48291","Liberty County, Texas",27367,1657,24377,1785,16343,1507,783,421,23594,1857,8034,1514,2990,884
"717","48303","Lubbock County, Texas",117494,2362,110996,2589,88192,3400,2553,729,108443,2707,22804,2844,6498,1218
"718","48309","McLennan County, Texas",93021,1894,86245,2188,67533,2545,2751,774,83494,2309,18712,2305,6776,1325
"719","48329","Midland County, Texas",59325,1205,57126,1443,43400,2892,1382,981,55744,1642,13726,2781,2199,1021
"720","48339","Montgomery County, Texas",209528,3925,202953,4503,175130,4658,3390,1045,199563,4677,27823,3867,6575,1844
"721","48347","Nacogdoches County, Texas",24722,1323,22884,1397,15989,1959,1139,544,21745,1466,6895,1566,1838,586
"722","48355","Nueces County, Texas",131194,3135,120227,3564,89420,3251,3605,1106,116622,3597,30807,3181,10967,1727
"723","48361","Orange County, Texas",31913,1388,29278,1383,22170,1675,1077,450,28201,1490,7108,1399,2635,696
"724","48367","Parker County, Texas",43520,1693,41703,1639,35441,1870,1064,524,40639,1684,6262,1304,1817,760
"725","48375","Potter County, Texas",44180,1624,41166,1827,27379,1841,730,344,40436,1823,13787,1686,3014,941
"726","48381","Randall County, Texas",50261,1349,48097,1504,39999,1911,1572,627,46525,1476,8098,1329,2164,625
"727","48397","Rockwall County, Texas",36665,604,36417,655,33900,1048,283,278,36134,693,2517,902,248,218
"728","48409","San Patricio County, Texas",21872,1351,19909,1297,15195,1559,736,416,19173,1326,4714,1112,1963,714
"729","48423","Smith County, Texas",78600,2407,74309,2790,46429,3341,2153,787,72156,2727,27880,3296,4291,1303
"730","48439","Tarrant County, Texas",727094,5181,698468,5816,585993,8565,16956,2315,681512,5465,112475,5986,28626,3091
"731","48441","Taylor County, Texas",50282,1592,46318,1777,36634,1989,1760,679,44558,1876,9684,1642,3964,948
"732","48451","Tom Green County, Texas",43604,1687,40604,1782,32526,2106,1505,553,39099,1752,8078,1653,3000,906
"733","48453","Travis County, Texas",507751,5452,484180,6074,435871,6393,11586,2528,472594,5923,48309,4558,23571,3147
"734","48469","Victoria County, Texas",30058,1589,27368,1505,20043,1869,1276,608,26092,1533,7325,1381,2690,824
"735","48471","Walker County, Texas",22201,1485,19684,1528,15470,1494,559,353,19125,1546,4214,1488,2517,757
"736","48479","Webb County, Texas",76326,2150,70946,2207,47729,2739,1748,703,69198,2430,23217,2618,5380,1087
"737","48485","Wichita County, Texas",48315,2499,42242,2410,33405,2624,1283,450,40959,2394,8837,1767,6073,1392
"738","48491","Williamson County, Texas",193008,2970,188630,3090,172625,4179,4308,1145,184322,3103,16005,2990,4378,1012
"739","48497","Wise County, Texas",22882,1087,21255,1328,16327,1444,1019,501,20236,1384,4928,1194,1627,765
"740","49005","Cache County, Utah",40206,1109,39382,1235,36335,1455,1162,475,38220,1287,3047,856,824,513
"741","49011","Davis County, Utah",109358,1333,106828,1419,97974,2007,2119,686,104709,1509,8854,1657,2530,678
"742","49035","Salt Lake County, Utah",384692,3966,372203,4592,334697,4587,9818,1445,362385,4683,37506,3321,12489,2001
"743","49045","Tooele County, Utah",21292,786,20925,796,16686,1393,626,387,20299,899,4239,1347,367,267
"744","49049","Utah County, Utah",178152,1695,175551,1703,163529,2300,2227,488,173324,1812,12022,1778,2601,633
"745","49053","Washington County, Utah",63144,2292,60632,2498,53105,2695,2629,1079,58003,2661,7527,1878,2512,910
"746","49057","Weber County, Utah",87863,1481,84866,1594,74789,1880,2507,738,82359,1849,10077,1779,2997,805
"747","50007","Chittenden County, Vermont",68516,975,65233,1356,59339,1548,2511,771,62722,1518,5894,1187,3283,1133
"748","51003","Albemarle County, Virginia",43754,1134,40025,1685,36697,1833,1476,602,38549,1746,3328,1044,3729,1195
"749","51013","Arlington County, Virginia",111887,1847,107630,2362,102631,2464,2463,882,105167,2477,4999,1176,4257,1401
"750","51015","Augusta County, Virginia",29951,1333,27446,1524,21553,1760,1593,688,25853,1539,5893,1375,2505,776
"751","51019","Bedford County, Virginia",31390,1264,27730,1641,22840,1670,852,341,26878,1565,4890,1124,3660,895
"752","51041","Chesterfield County, Virginia",128920,1764,122624,2141,107938,2920,4991,930,117633,2323,14686,2428,6296,1196
"753","51059","Fairfax County, Virginia",400186,2978,391570,3422,370063,4285,12157,1606,379413,3611,21507,2799,8616,1796
"754","51061","Fauquier County, Virginia",24270,1052,22328,1207,19665,1271,482,220,21846,1224,2663,856,1942,585
"755","51069","Frederick County, Virginia",32010,1398,29550,1595,25384,1695,930,441,28620,1669,4166,936,2460,862
"756","51085","Hanover County, Virginia",39521,1078,36585,1387,32152,1790,933,292,35652,1430,4433,1200,2936,898
"757","51087","Henrico County, Virginia",130591,1988,120898,2574,103811,3608,4492,864,116406,2624,17087,2915,9693,1800
"758","51095","James City County, Virginia",30262,1513,28878,1607,25976,1640,732,450,28146,1618,2902,919,1384,730
"759","51107","Loudoun County, Virginia",133750,1935,131399,2120,124223,2114,2158,726,129241,2084,7176,1528,2351,696
"760","51121","Montgomery County, Virginia",36244,1423,34572,1514,29641,2012,1242,560,33330,1542,4931,1434,1672,598
"761","51153","Prince William County, Virginia",143508,1907,140840,2171,127304,2628,3244,826,137596,2197,13536,2050,2668,888
"762","51161","Roanoke County, Virginia",37506,1472,34375,1544,30268,1777,1334,449,33041,1564,4107,1176,3131,1001
"763","51165","Rockingham County, Virginia",30462,1157,27390,1380,22567,1710,1831,694,25559,1399,4823,1174,3072,760
"764","51177","Spotsylvania County, Virginia",46427,1134,44255,1271,38757,1462,1663,555,42592,1298,5498,1039,2172,628
"765","51179","Stafford County, Virginia",48092,1304,46787,1398,42401,1710,629,291,46158,1437,4386,1208,1305,567
"766","51199","York County, Virginia",26008,921,24842,1032,22008,1364,1190,636,23652,1035,2834,935,1166,572
"767","51510","Alexandria city, Virginia",71005,1523,68106,1887,62306,2270,1614,553,66492,1796,5800,1324,2899,898
"768","51550","Chesapeake city, Virginia",86878,1764,84048,1892,71065,2075,2173,680,81875,2004,12983,2070,2830,788
"769","51650","Hampton city, Virginia",55633,1442,52008,1663,43257,1980,2232,752,49776,1841,8751,1656,3625,1046
"770","51680","Lynchburg city, Virginia",28950,1238,27940,1283,23022,1503,810,364,27130,1327,4918,1041,1010,417
"771","51700","Newport News city, Virginia",70918,2279,66443,2323,53482,2601,2095,638,64348,2457,12961,1869,4475,1062
"772","51710","Norfolk city, Virginia",88387,2248,81678,2584,64340,2730,2801,978,78877,2651,17338,2042,6709,1063
"773","51740","Portsmouth city, Virginia",36089,1133,33571,1227,26175,1577,2051,552,31520,1192,7396,1446,2518,601
"774","51760","Richmond city, Virginia",89878,2207,81418,2656,65273,2741,2197,678,79221,2660,16145,2144,8460,1772
"775","51770","Roanoke city, Virginia",40810,1405,35580,1779,25453,1970,1115,447,34465,1809,10127,1666,5230,1339
"776","51800","Suffolk city, Virginia",34597,1038,32162,1204,28025,1449,612,303,31550,1239,4137,1192,2435,799
"777","51810","Virginia Beach city, Virginia",175029,2072,169091,2530,147694,3113,4929,963,164162,2669,21397,2326,5938,1527
"778","53005","Benton County, Washington",73678,1554,70184,1779,59491,2334,2204,796,67980,1774,10693,1903,3494,1140
"779","53007","Chelan County, Washington",28974,1437,26271,1782,22141,1926,1396,489,24875,1830,4130,1129,2703,1112
"780","53009","Clallam County, Washington",33022,1395,30803,1487,26229,1609,2273,688,28530,1619,4574,1124,2219,692
"781","53011","Clark County, Washington",180862,1845,173397,2239,156027,2858,7214,1288,166183,2490,17370,2140,7465,1501
"782","53015","Cowlitz County, Washington",42790,1091,40098,1456,33083,1929,2663,761,37435,1652,7015,1542,2692,893
"783","53021","Franklin County, Washington",28162,801,26779,1106,21331,1577,751,474,26028,1223,5448,1264,1383,708
"784","53025","Grant County, Washington",30866,1944,28291,2047,21910,1968,1044,493,27247,2047,6381,1356,2575,756
"785","53027","Grays Harbor County, Washington",29920,1485,27847,1497,23690,1537,2378,686,25469,1450,4157,1015,2073,737
"786","53029","Island County, Washington",35586,1400,34551,1465,31514,1622,1343,593,33208,1489,3037,977,1035,551
"787","53033","King County, Washington",907761,5540,880262,6520,804755,7563,26370,2688,853892,7325,75507,4774,27499,3173
"788","53035","Kitsap County, Washington",107525,1905,104283,2090,95301,2590,3943,930,100340,2332,8982,1658,3242,797
"789","53041","Lewis County, Washington",31879,1111,29468,1143,24313,1384,1940,637,27528,1160,5155,884,2411,696
"790","53045","Mason County, Washington",24820,1724,23010,1661,20230,1688,838,531,22172,1733,2780,689,1810,688
"791","53053","Pierce County, Washington",333657,3333,320652,3590,276993,5208,12129,1714,308523,4105,43659,4265,13005,1832
"792","53057","Skagit County, Washington",49043,1429,45701,1740,41238,1871,2355,629,43346,1763,4463,932,3342,869
"793","53061","Snohomish County, Washington",299827,3248,289173,3666,259929,4205,9887,1529,279286,3852,29244,3158,10654,1961
"794","53063","Spokane County, Washington",211723,2427,199411,3046,173253,3589,7130,1177,192281,3123,26158,2662,12312,1679
"795","53067","Thurston County, Washington",112909,1988,108022,2026,98680,2548,5800,1272,102222,2306,9342,1875,4887,1230
"796","53073","Whatcom County, Washington",88794,2439,84868,2650,75197,2934,3611,994,81257,3130,9671,2092,3926,1175
"797","53077","Yakima County, Washington",83992,1666,77147,2107,56696,2334,2865,643,74282,2100,20451,2416,6845,1415
"798","54003","Berkeley County, West Virginia",46395,1509,44375,1627,35298,1958,1637,628,42738,1714,9077,1584,2020,612
"799","54011","Cabell County, West Virginia",38040,1440,33538,1755,25895,1716,1551,626,31987,1816,7643,1435,4502,1161
"800","54033","Harrison County, West Virginia",25905,1348,23695,1382,18844,1410,592,305,23103,1335,4851,945,2210,639
"801","54039","Kanawha County, West Virginia",78384,2302,69071,2690,51100,2884,3426,925,65645,2591,17971,1954,9313,1636
"802","54061","Monongalia County, West Virginia",40401,1394,38551,1552,33099,1920,1769,663,36782,1686,5452,1288,1850,666
"803","54081","Raleigh County, West Virginia",31331,1288,27801,1402,20823,1668,1758,647,26043,1520,6978,1466,3530,1022
"804","54107","Wood County, West Virginia",34182,1286,30803,1622,23237,1624,2522,888,28281,1611,7566,1323,3379,1034
"805","55009","Brown County, Wisconsin",107385,1227,99061,1818,83174,2443,4336,1065,94725,2150,15887,1898,8324,1231
"806","55025","Dane County, Wisconsin",229760,1902,220895,2513,201213,3404,7387,1154,213508,2846,19682,2276,8865,1512
"807","55027","Dodge County, Wisconsin",35104,947,32165,981,25636,1100,1830,476,30335,1075,6529,963,2939,581
"808","55035","Eau Claire County, Wisconsin",41385,1260,38880,1400,32697,2023,2842,796,36038,1508,6183,1524,2505,574
"809","55039","Fond du Lac County, Wisconsin",42604,1050,37916,1370,31228,1577,1789,611,36127,1488,6688,1063,4688,805
"810","55055","Jefferson County, Wisconsin",32783,1218,30249,1344,25531,1407,2477,697,27772,1312,4718,915,2534,717
"811","55059","Kenosha County, Wisconsin",64187,1921,60679,1843,51567,2054,2392,708,58287,1921,9112,1405,3508,982
"812","55063","La Crosse County, Wisconsin",48175,1115,44784,1437,38295,1540,1688,649,43096,1627,6489,1025,3391,922
"813","55071","Manitowoc County, Wisconsin",33831,769,29881,1042,24555,1319,1374,402,28507,1014,5326,1135,3950,849
"814","55073","Marathon County, Wisconsin",54765,1202,49743,1459,41828,1695,2818,641,46925,1623,7915,1161,5022,887
"815","55079","Milwaukee County, Wisconsin",383665,3473,344516,3973,270252,5637,14533,1571,329983,4229,74264,4659,39149,2986
"816","55087","Outagamie County, Wisconsin",74974,1091,70175,1382,60829,1707,3385,784,66790,1685,9346,1394,4799,821
"817","55089","Ozaukee County, Wisconsin",35795,961,33873,1007,31494,1044,1897,641,31976,1212,2379,627,1922,495
"818","55097","Portage County, Wisconsin",29063,733,26562,1002,23542,1240,1573,502,24989,1048,3020,879,2501,599
"819","55101","Racine County, Wisconsin",78905,1384,72597,2108,60025,2200,3428,732,69169,2107,12572,1816,6308,1480
"820","55105","Rock County, Wisconsin",65316,1200,60264,1490,48809,1921,2543,627,57721,1552,11455,1500,5052,926
"821","55109","St. Croix County, Wisconsin",34731,1011,33500,1052,26827,1586,1052,333,32448,1099,6673,1613,1231,435
"822","55117","Sheboygan County, Wisconsin",48691,930,43993,1391,37018,1748,2613,604,41380,1544,6975,1141,4698,1013
"823","55127","Walworth County, Wisconsin",42799,1177,39285,1367,34847,1804,1504,545,37781,1475,4438,1034,3514,798
"824","55131","Washington County, Wisconsin",55256,992,51496,1364,44318,1582,2621,625,48875,1375,7178,1259,3760,842
"825","55133","Waukesha County, Wisconsin",160635,1655,152893,2119,139475,2756,7903,1182,144990,2305,13418,1729,7742,1254
"826","55139","Winnebago County, Wisconsin",71238,1399,64924,1658,54104,1899,3344,720,61580,1703,10820,1475,6314,848
"827","55141","Wood County, Wisconsin",32684,1008,29724,1200,23704,1405,2051,514,27673,1233,6020,1038,2960,666
"828","56021","Laramie County, Wyoming",41739,990,39221,1198,32994,1635,1927,593,37294,1321,6227,1370,2518,706
"829","56025","Natrona County, Wyoming",33044,1230,31121,1343,26747,1628,1641,506,29480,1492,4374,1153,1923,705
"830","72013","Arecibo Municipio, Puerto Rico",32090,1274,25210,1483,12810,1390,397,282,24813,1493,12400,1299,6880,1134
"831","72021","Bayamón Municipio, Puerto Rico",68980,2149,60745,2342,32957,2213,1739,463,59006,2317,27788,1947,8235,1095
"832","72025","Caguas Municipio, Puerto Rico",47669,1858,38722,2027,22749,2087,904,420,37818,2071,15973,1924,8947,1252
"833","72031","Carolina Municipio, Puerto Rico",58602,2461,51586,2545,30306,2348,1590,556,49996,2580,21280,2451,7016,1331
"834","72061","Guaynabo Municipio, Puerto Rico",33125,1455,28959,1490,20711,1422,851,382,28108,1479,8248,1425,4166,906
"835","72097","Mayagüez Municipio, Puerto Rico",28649,1616,22630,1796,13483,1411,1283,512,21347,1771,9147,1548,6019,1092
"836","72113","Ponce Municipio, Puerto Rico",52837,1952,39089,1783,23544,1441,2463,624,36626,1844,15545,1632,13748,1528
"837","72127","San Juan Municipio, Puerto Rico",138800,3232,99515,3795,61968,3307,3827,1027,95688,3690,37547,2782,39285,3039
"838","72135","Toa Alta Municipio, Puerto Rico",22650,1148,20927,1267,10821,1292,264,275,20663,1296,10106,1431,1723,606
"839","72137","Toa Baja Municipio, Puerto Rico",28291,1322,24001,1425,12967,1441,359,173,23642,1416,11034,1348,4290,879
"840","72139","Trujillo Alto Municipio, Puerto Rico",23263,1267,19205,1320,12146,1322,570,313,18635,1307,7059,1165,4058,915
