"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"818","55109","St. Croix County, Wisconsin",34380,705,32309,839,136,121,30036,1029,2137,599,2071,550
"819","55117","Sheboygan County, Wisconsin",48347,798,43929,1212,62,77,41002,1616,2865,935,4418,943
"820","55127","Walworth County, Wisconsin",41071,1488,37986,1622,298,143,34181,1589,3507,927,3085,768
"821","55131","Washington County, Wisconsin",53985,935,49881,1325,288,250,47155,1499,2438,741,4104,1035
"822","55133","Waukesha County, Wisconsin",159513,1640,151358,1844,536,282,143858,2192,6964,1367,8155,1229
"823","55139","Winnebago County, Wisconsin",70008,1386,64337,1730,601,301,60228,1928,3508,843,5671,1004
"824","55141","Wood County, Wisconsin",32478,814,28167,1255,334,201,26405,1268,1428,494,4311,955
"825","56021","Laramie County, Wyoming",39054,1455,36099,1750,65,109,32842,1878,3192,957,2955,1108
"826","56025","Natrona County, Wyoming",32556,1241,30292,1332,40,64,27120,1475,3132,973,2264,602
"827","72013","Arecibo Municipio, Puerto Rico",33702,1515,23505,1856,231,236,19437,1832,3837,982,10197,1482
"828","72021","Bayamón Municipio, Puerto Rico",63750,2407,53041,2365,219,265,46756,2354,6066,1315,10709,1290
"829","72025","Caguas Municipio, Puerto Rico",46753,2035,35736,2207,972,641,32726,2096,2038,720,11017,1389
"830","72031","Carolina Municipio, Puerto Rico",64051,2092,52657,2674,391,369,48125,2550,4141,1008,11394,1786
"831","72061","Guaynabo Municipio, Puerto Rico",26856,1447,21195,1632,117,193,17514,1710,3564,1260,5661,1367
"832","72097","Mayagüez Municipio, Puerto Rico",29574,1776,20585,1999,294,335,18057,1866,2234,782,8989,1396
"833","72113","Ponce Municipio, Puerto Rico",50225,2142,33489,2485,311,277,26313,2446,6865,1263,16736,2126
"834","72127","San Juan Municipio, Puerto Rico",140153,3176,89947,3568,2822,1119,74704,3443,12421,1730,50206,3195
"835","72135","Toa Alta Municipio, Puerto Rico",21640,1282,17191,1462,0,262,14310,1540,2881,938,4449,1229
"836","72137","Toa Baja Municipio, Puerto Rico",27841,1510,21864,1568,120,158,14577,1684,7167,1429,5977,1265
"837","72139","Trujillo Alto Municipio, Puerto Rico",23564,1273,19702,1522,0,262,18427,1561,1275,650,3862,821
