"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"823","55127","Walworth County, Wisconsin",42799,1177,39285,1367,105,132,36097,1472,3083,908,3514,798
"824","55131","Washington County, Wisconsin",55256,992,51496,1364,143,209,49755,1454,1598,626,3760,842
"825","55133","Waukesha County, Wisconsin",160635,1655,152893,2119,617,320,146844,2187,5432,1115,7742,1254
"826","55139","Winnebago County, Wisconsin",71238,1399,64924,1658,885,763,59727,2023,4312,1075,6314,848
"827","55141","Wood County, Wisconsin",32684,1008,29724,1200,169,147,27924,1314,1631,553,2960,666
"828","56021","Laramie County, Wyoming",41739,990,39221,1198,198,197,35237,1803,3786,1083,2518,706
"829","56025","Natrona County, Wyoming",33044,1230,31121,1343,0,207,28021,1588,3100,961,1923,705
"830","72013","Arecibo Municipio, Puerto Rico",32090,1274,25210,1483,199,203,22762,1479,2249,764,6880,1134
"831","72021","Bayamón Municipio, Puerto Rico",68980,2149,60745,2342,239,244,54994,2292,5512,989,8235,1095
"832","72025","Caguas Municipio, Puerto Rico",47669,1858,38722,2027,95,112,36253,2203,2374,800,8947,1252
"833","72031","Carolina Municipio, Puerto Rico",58602,2461,51586,2545,323,372,45613,2421,5650,1329,7016,1331
"834","72061","Guaynabo Municipio, Puerto Rico",33125,1455,28959,1490,110,181,27642,1407,1207,409,4166,906
"835","72097","Mayagüez Municipio, Puerto Rico",28649,1616,22630,1796,0,234,20192,1853,2438,637,6019,1092
"836","72113","Ponce Municipio, Puerto Rico",52837,1952,39089,1783,142,173,34583,1761,4364,1077,13748,1528
"837","72127","San Juan Municipio, Puerto Rico",138800,3232,99515,3795,303,265,87376,3628,11836,1640,39285,3039
"838","72135","Toa Alta Municipio, Puerto Rico",22650,1148,20927,1267,278,369,8639,1366,12010,1289,1723,606
"839","72137","Toa Baja Municipio, Puerto Rico",28291,1322,24001,1425,66,116,16131,1368,7804,1310,4290,879
"840","72139","Trujillo Alto Municipio, Puerto Rico",23263,1267,19205,1320,56,100,17483,1351,1666,655,4058,915
