"","GEOID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M"
"461","26111","Midland County, Michigan",34096,960,29367,1068,180,161,23487,1308,2052,524,267,180,733,367,3996,716
"462","26115","Monroe County, Michigan",59528,1330,48910,1634,465,324,39412,1780,5689,1088,382,202,1982,758,8636,1397
"463","26121","Muskegon County, Michigan",64581,1572,51873,1897,129,127,39547,2195,3813,745,297,182,2324,823,10384,1281
"464","26125","Oakland County, Michigan",504944,3257,457146,3940,1170,379,399284,5182,25919,1961,2536,669,6986,1369,40812,2805
"465","26139","Ottawa County, Michigan",104281,1341,91996,2018,230,183,78910,2559,6849,1273,692,320,2943,807,9342,1439
"466","26145","Saginaw County, Michigan",80958,1412,65193,2226,221,134,49185,2151,5205,910,730,359,1821,689,13944,1828
"467","26147","St. Clair County, Michigan",65117,1530,55264,1924,209,127,39166,1954,5253,758,818,432,1317,482,8536,1182
"468","26155","Shiawassee County, Michigan",27277,902,22714,1210,190,164,16679,1103,1729,439,454,249,309,184,4254,864
"469","26159","Van Buren County, Michigan",29037,1207,24331,1349,82,100,16718,1319,2595,524,427,231,350,238,4356,733
"470","26161","Washtenaw County, Michigan",140729,1922,124947,2194,314,189,109105,2507,6936,1050,1054,474,5584,1137,10198,1332
"471","26163","Wayne County, Michigan",683986,5594,526509,6705,1866,704,424082,6633,33584,2350,4164,864,35790,3291,121687,4573
"472","27003","Anoka County, Minnesota",127305,1201,114869,2081,672,328,88802,2995,7248,953,918,474,2346,677,10090,1602
"473","27013","Blue Earth County, Minnesota",26098,889,22633,971,30,39,19222,1003,1508,504,242,218,1302,443,2163,514
"474","27019","Carver County, Minnesota",35721,1048,33339,1118,264,179,30161,1268,2786,635,122,102,817,384,1565,419
"475","27037","Dakota County, Minnesota",160590,1375,145505,2300,258,181,132400,2646,8866,1272,674,265,2693,862,12392,1490
"476","27053","Hennepin County, Minnesota",507728,3356,449423,4470,2024,614,398399,5304,26389,1892,4340,868,15590,2041,42715,3423
"477","27109","Olmsted County, Minnesota",61873,1343,54685,1739,201,161,47238,1450,2872,640,207,156,2604,692,4584,811
"478","27123","Ramsey County, Minnesota",211123,2185,184609,2967,489,284,155065,3472,8802,1130,1538,468,5890,1045,20624,2243
"479","27131","Rice County, Minnesota",23130,844,20103,1050,71,57,15294,1228,1350,302,312,164,397,230,2630,620
"480","27137","St. Louis County, Minnesota",85213,1610,69890,1964,754,319,52407,2135,9424,1036,1039,421,3143,739,12180,1244
"481","27139","Scott County, Minnesota",50018,622,45413,1064,96,83,40489,1374,3706,943,81,103,957,629,3648,771
"482","27141","Sherburne County, Minnesota",31869,965,28763,1070,212,194,22892,1428,3849,960,652,401,561,340,2545,916
"483","27145","Stearns County, Minnesota",59708,1098,51474,1552,352,126,40274,1945,4014,620,2389,857,1824,652,6410,1040
"484","27163","Washington County, Minnesota",92337,1678,87526,1882,516,305,74498,2338,5636,926,660,304,886,350,3925,896
"485","27171","Wright County, Minnesota",47868,947,41747,1233,243,147,33436,1407,4669,1259,466,227,1348,658,4773,928
"486","28033","DeSoto County, Mississippi",61764,1429,55118,1831,90,107,43678,2030,5982,1143,232,191,1135,618,5511,1238
"487","28035","Forrest County, Mississippi",28066,1386,22018,1936,131,179,14351,1603,1765,720,80,143,1126,562,4922,1089
"488","28047","Harrison County, Mississippi",78449,2380,64828,3067,96,121,47856,2817,6970,1479,0,217,1134,485,12487,2168
"489","28049","Hinds County, Mississippi",89570,2221,72827,2890,78,129,47468,2544,7711,1415,706,408,2177,914,14566,1989
"490","28059","Jackson County, Mississippi",52318,2088,42414,2508,215,227,31543,2571,6700,1439,457,299,981,643,8923,1525
"491","28067","Jones County, Mississippi",23950,1598,13102,1817,289,381,8707,1675,2264,840,198,226,923,654,9925,1525
"492","28075","Lauderdale County, Mississippi",30019,1417,22477,1745,117,141,13285,1539,1531,608,185,217,626,445,6916,1258
"493","28081","Lee County, Mississippi",30844,1320,22595,1537,37,64,16186,1397,3055,856,65,81,1857,720,6392,1219
"494","28089","Madison County, Mississippi",40539,1113,35843,1323,0,217,26657,1891,5654,1181,711,568,394,229,4302,928
"495","28121","Rankin County, Mississippi",54699,2011,47859,2304,0,217,34238,2638,8354,1583,815,539,1767,1119,5073,1049
"496","29019","Boone County, Missouri",70355,1728,57596,2482,232,240,50443,2543,4208,978,467,272,2975,1014,9784,1990
"497","29021","Buchanan County, Missouri",33716,1588,24702,1895,27,45,18967,1538,2744,571,546,428,522,298,8492,1373
"498","29031","Cape Girardeau County, Missouri",29245,1264,24796,1363,142,135,17911,1340,2122,542,355,243,217,203,4232,1047
"499","29037","Cass County, Missouri",40545,644,34050,1227,159,130,26394,1612,3003,651,437,354,1454,573,5041,1055
"500","29043","Christian County, Missouri",32009,902,26554,1334,65,66,18338,1473,3678,910,65,84,1150,731,4305,993
"501","29047","Clay County, Missouri",92020,1848,81192,2530,272,265,67010,2685,6831,1295,633,370,2226,764,8602,1512
"502","29051","Cole County, Missouri",29726,1009,19516,1425,120,128,15930,1403,1731,449,226,166,3794,1139,6416,1121
"503","29071","Franklin County, Missouri",40256,1356,33209,1502,128,149,22378,1744,5780,1168,609,340,1253,634,5794,966
"504","29077","Greene County, Missouri",120498,2271,94875,2889,216,214,70046,3097,11458,1740,1447,601,9197,1471,16426,2482
"505","29095","Jackson County, Missouri",285887,3405,237450,4457,355,219,191990,4364,15734,1961,1093,449,9437,1350,39000,2902
"506","29097","Jasper County, Missouri",46784,1414,37236,1852,87,126,26102,2099,3260,831,860,484,2336,1036,7212,1164
"507","29099","Jefferson County, Missouri",84301,1469,75330,1768,258,210,55567,2541,8638,1348,2235,990,664,445,8307,1213
"508","29165","Platte County, Missouri",39407,1025,36884,1237,228,214,32308,1254,2478,757,337,246,621,323,1902,619
"509","29183","St. Charles County, Missouri",145332,2211,131889,2660,587,312,118000,3046,11740,1560,693,314,2769,831,10674,1651
"510","29187","St. Francois County, Missouri",22504,1609,17448,1612,0,190,12646,1610,2321,768,419,328,955,673,4101,997
"511","29189","St. Louis County, Missouri",406823,3622,358074,4433,1488,620,305295,5625,28618,1945,2078,880,5990,1167,42759,3514
"512","29510","St. Louis city, Missouri",138513,2993,109205,3495,140,117,88991,3083,6372,1073,560,273,4188,915,25120,2832
"513","30013","Cascade County, Montana",33346,1326,26199,1463,33,42,21957,1566,2589,695,560,333,770,299,6377,1114
"514","30029","Flathead County, Montana",37236,1723,30907,1755,430,387,24514,1819,3067,806,346,238,1204,515,5125,1092
"515","30031","Gallatin County, Montana",44315,963,40822,1141,78,99,34046,1566,3695,725,190,119,1251,526,2242,669
"516","30049","Lewis and Clark County, Montana",28250,976,22879,1254,152,177,19117,1339,1756,456,730,491,709,364,4662,1020
"517","30063","Missoula County, Montana",48806,1498,42753,1996,429,307,35487,2172,4257,1097,692,429,713,486,5340,1146
"518","30111","Yellowstone County, Montana",65962,1512,57123,1951,260,290,48682,2401,4237,1052,1034,612,1655,661,7184,1334
"519","31055","Douglas County, Nebraska",218390,2291,188606,2875,651,360,162238,3037,8387,1301,1209,466,5016,1066,24768,1790
"520","31109","Lancaster County, Nebraska",122954,1823,109318,2547,361,269,95217,2792,7623,1364,395,241,2280,661,11356,1555
"521","31153","Sarpy County, Nebraska",65715,1067,61232,1244,186,189,54974,1554,2840,751,279,210,498,266,3985,764
"522","32003","Clark County, Nevada",781796,5934,653243,7495,1840,547,541727,7544,50984,3092,4239,773,29313,2983,99240,4400
"523","32031","Washoe County, Nevada",180851,2093,151175,3780,374,262,129783,3809,12589,1589,1256,459,5851,1214,23825,3025
"524","33005","Cheshire County, New Hampshire",29385,1307,24607,1303,141,121,20354,1405,2010,503,258,223,928,497,3850,933
"525","33009","Grafton County, New Hampshire",33672,1842,28733,2050,195,123,24851,2084,1367,436,360,281,1470,776,3469,893
"526","33011","Hillsborough County, New Hampshire",161414,1779,148880,2561,833,353,132556,2980,4803,1210,801,398,2415,727,10119,1560
"527","33013","Merrimack County, New Hampshire",58220,1355,50580,1587,212,159,44643,1727,2577,597,316,216,1891,789,5749,1021
"528","33015","Rockingham County, New Hampshire",120096,2093,109816,2601,282,209,101293,2743,3034,856,850,476,1921,717,8359,1441
"529","33017","Strafford County, New Hampshire",48988,1341,43829,1550,327,283,38077,1850,2399,832,94,138,2203,826,2956,751
"530","34001","Atlantic County, New Jersey",97618,2623,81768,2697,385,269,72290,2951,3326,787,439,321,2800,1178,13050,1980
"531","34003","Bergen County, New Jersey",338516,2359,309048,3241,963,423,283050,3673,8395,1517,1153,517,3527,751,25941,2570
"532","34005","Burlington County, New Jersey",164248,2219,148295,2600,406,273,133748,2920,5212,1081,692,385,2033,721,13920,1693
"533","34007","Camden County, New Jersey",190616,2205,158767,3437,408,252,141544,3598,4575,1024,812,426,2820,928,29029,2962
"534","34009","Cape May County, New Jersey",39526,2005,34209,2113,138,98,30547,1964,967,369,255,205,1027,580,4290,802
"535","34011","Cumberland County, New Jersey",50696,1437,41568,1860,212,183,36516,1899,2224,730,282,283,921,541,8207,1230
"536","34013","Essex County, New Jersey",284928,2245,232236,3773,805,412,202504,4030,7109,1244,13741,1970,9437,1807,43255,3397
"537","34015","Gloucester County, New Jersey",105236,1734,93277,2433,487,349,82199,2739,3333,925,415,302,1710,719,10249,1834
"538","34017","Hudson County, New Jersey",251906,3272,220357,3737,247,172,190373,3993,9088,1624,1227,501,3729,1003,27820,2598
"539","34019","Hunterdon County, New Jersey",45967,1264,42305,1568,140,168,37766,1605,2526,695,190,143,264,198,3398,974
"540","34021","Mercer County, New Jersey",128757,2083,105494,3137,224,226,93089,2968,3803,1238,358,262,5599,1328,17664,1993
"541","34023","Middlesex County, New Jersey",285446,2819,247602,3640,443,300,220527,4279,12210,1709,1900,818,13685,2115,24159,2231
"542","34025","Monmouth County, New Jersey",235727,2611,213313,3123,526,248,191172,3478,7482,1253,1189,488,5496,1340,16918,1794
"543","34027","Morris County, New Jersey",180854,2444,167162,3192,510,282,152147,3497,6027,1138,453,319,3968,1285,9724,1521
"544","34029","Ocean County, New Jersey",225847,3679,190338,4074,1322,485,171023,4352,8403,1664,1144,490,6094,1588,29415,2288
"545","34031","Passaic County, New Jersey",168397,1897,144354,2520,39,64,125906,3282,8341,1366,403,286,2544,896,21499,2016
"546","34033","Salem County, New Jersey",24801,922,20264,1054,152,116,17800,1020,1114,403,264,225,530,292,4007,752
"547","34035","Somerset County, New Jersey",114812,2105,106697,2505,343,286,85203,2852,4223,1228,324,240,2301,724,5814,1161
"548","34037","Sussex County, New Jersey",53396,1572,48969,1493,190,163,39947,1890,4282,1177,275,215,643,330,3784,867
"549","34039","Union County, New Jersey",190138,1786,158508,2907,624,343,137823,3090,9504,1554,727,392,7490,1535,24140,2468
"550","34041","Warren County, New Jersey",41366,1163,36581,1532,236,204,31470,1697,2234,692,793,520,511,395,4274,1005
"551","35001","Bernalillo County, New Mexico",264827,3114,224334,4432,1376,519,180714,4658,18746,2243,2265,780,6666,1495,33827,3453
"552","35005","Chaves County, New Mexico",23002,1152,16620,1477,0,201,10346,1344,2238,704,402,307,667,370,5715,1063
"553","35013","Doña Ana County, New Mexico",75441,2513,54122,3120,345,309,45592,3051,4781,1212,814,521,4224,1715,17095,1914
"554","35025","Lea County, New Mexico",22222,1083,17721,1335,34,58,12398,1199,1606,553,131,115,322,236,4179,890
"555","35031","McKinley County, New Mexico",21083,640,10136,898,422,483,5379,822,963,437,180,166,671,460,10276,925
"556","35035","Otero County, New Mexico",23007,1488,18337,1645,73,96,14812,1562,1624,703,533,555,632,458,4038,1085
"557","35043","Sandoval County, New Mexico",50873,1230,43333,1547,358,264,33550,1613,4570,788,392,235,1286,690,6254,830
"558","35045","San Juan County, New Mexico",41071,1584,28702,1602,298,294,21397,1580,4055,915,90,145,1650,650,10719,1145
"559","35049","Santa Fe County, New Mexico",60904,1872,49756,2159,404,422,38319,1920,8088,1375,438,242,954,369,10194,1266
"560","35061","Valencia County, New Mexico",26359,1301,19476,1533,143,185,14509,1312,1882,719,376,262,1167,557,5716,1166
"561","36001","Albany County, New York",124144,2156,104967,2772,303,220,92700,2805,3606,876,1594,928,4067,1210,15110,2041
"562","36005","Bronx County, New York",503985,3195,391336,5698,557,279,305283,6660,14626,2001,12799,2159,20412,2864,92237,4896
"563","36007","Broome County, New York",78604,2009,64297,2077,683,366,56230,2352,2599,765,524,377,1495,574,12812,1611
"564","36009","Cattaraugus County, New York",32360,1144,23679,1173,162,142,15191,944,4214,708,197,144,1087,388,7594,1018
"565","36011","Cayuga County, New York",30870,994,24431,1296,119,95,18375,1239,2118,451,142,110,1941,777,4498,713
"566","36013","Chautauqua County, New York",51985,2010,40714,1978,538,228,31026,1722,2590,536,309,193,900,312,10371,1387
"567","36015","Chemung County, New York",32247,1594,27140,1686,111,113,21568,1658,2032,595,69,97,1430,640,3677,748
"568","36019","Clinton County, New York",31493,1193,26116,1464,124,148,22310,1549,2135,653,371,269,1054,663,4323,966
"569","36027","Dutchess County, New York",106043,1981,94687,2366,267,137,86893,2642,3313,786,375,250,1692,491,9664,1377
"570","36029","Erie County, New York",386396,4036,320832,4690,1050,391,261137,5190,16019,1928,2769,755,7781,1123,57783,2781
"571","36045","Jefferson County, New York",41548,1763,35563,2036,134,177,28277,2097,2650,825,88,104,833,323,5152,1205
"572","36047","Kings County, New York",956223,5436,776598,7617,2176,670,673512,8119,38760,2918,7581,1230,20419,2452,159206,5470
"573","36051","Livingston County, New York",24725,1147,21531,1183,39,53,18005,1317,1592,484,322,265,760,468,2434,543
"574","36053","Madison County, New York",26024,1451,21697,1494,202,175,18138,1426,1248,375,73,87,600,303,3727,692
"575","36055","Monroe County, New York",301619,3421,255896,4245,1057,434,223247,3617,10523,1577,2925,1191,7810,1394,37913,3116
"576","36059","Nassau County, New York",446978,2927,403075,3418,820,446,364244,4705,12752,1314,1669,539,7058,1533,36845,2870
"577","36061","New York County, New York",764218,7019,656535,7883,1579,768,590335,8321,16708,2225,3163,1206,24544,3165,83139,5606
"578","36063","Niagara County, New York",88659,1679,70888,2102,224,174,60195,2397,4967,833,588,316,2164,799,15607,1654
"579","36065","Oneida County, New York",88790,2407,72533,2628,436,231,60845,2391,2802,665,554,253,1848,531,14409,1514
"580","36067","Onondaga County, New York",185709,2562,147906,2780,781,480,127996,2976,5025,1135,791,342,10180,1580,27623,2377
"581","36069","Ontario County, New York",44414,1455,37767,1612,130,142,32930,1548,1822,607,305,193,1018,512,5629,1144
"582","36071","Orange County, New York",127517,2481,106312,2758,290,200,97694,2976,6706,1369,733,462,3526,1042,17679,1931
"583","36075","Oswego County, New York",45971,1507,39898,1709,80,74,33509,1815,2389,591,306,169,965,471,5108,1144
"584","36079","Putnam County, New York",34549,1117,31646,1336,76,92,28913,1442,650,345,162,148,671,416,2232,785
"585","36081","Queens County, New York",769258,5311,649517,7787,1112,396,550666,7436,22500,1911,5598,1080,15561,1914,104180,5118
"586","36083","Rensselaer County, New York",66127,1231,56122,1749,133,122,46833,1840,2320,655,469,225,2321,812,7684,1384
"587","36085","Richmond County, New York",165990,2568,134286,2913,770,473,118657,3204,7427,1179,3699,1409,5179,1412,26525,2735
"588","36087","Rockland County, New York",100167,1392,84747,2131,183,235,73969,2333,3692,818,87,132,1452,679,13968,1903
"589","36089","St. Lawrence County, New York",41008,1362,34211,1460,355,267,28051,1512,1824,434,344,158,777,340,6020,1040
"590","36091","Saratoga County, New York",97021,1647,87717,2117,433,277,78361,2350,2648,651,1093,483,1497,548,7807,1297
"591","36093","Schenectady County, New York",49022,2193,43253,2128,81,99,38740,2163,1700,560,242,180,1027,473,4742,804
"592","36101","Steuben County, New York",38382,1623,30677,1495,56,67,24046,1325,3271,469,438,199,1025,421,6680,1018
"593","36103","Suffolk County, New York",482099,5656,419459,5714,768,446,376251,5535,15269,1871,11565,2188,15725,2136,46915,4427
"594","36105","Sullivan County, New York",25916,1865,20634,1942,151,165,18296,1980,1581,585,86,88,620,412,4662,1312
"595","36109","Tompkins County, New York",40230,1323,34171,1641,186,160,29520,1806,1930,664,756,510,2718,835,3341,1046
"596","36111","Ulster County, New York",68822,2184,61825,2531,184,166,55185,2547,2478,744,623,317,1753,703,5244,1082
"597","36113","Warren County, New York",27595,1268,23099,1322,43,42,20438,1473,1417,457,128,140,402,255,4094,770
"598","36117","Wayne County, New York",36715,976,29773,1315,237,196,24142,1328,1786,487,642,434,898,366,6044,1087
"599","36119","Westchester County, New York",350919,3361,301397,4071,638,377,271293,4514,8880,1473,1369,607,17512,2416,32010,2743
"600","37001","Alamance County, North Carolina",64371,1425,50819,1796,167,127,42689,1877,4139,984,321,201,1695,662,11857,1659
"601","37019","Brunswick County, North Carolina",56399,2486,46920,2427,298,214,37681,2251,2255,671,409,419,1499,744,7980,1380
"602","37021","Buncombe County, North Carolina",107752,2253,88414,3166,357,322,72809,3152,4129,1002,640,325,4365,1156,14973,2160
"603","37023","Burke County, North Carolina",33682,1515,24442,1932,47,86,20928,1912,1417,464,207,253,352,248,8888,1644
"604","37025","Cabarrus County, North Carolina",75188,1297,66784,1993,436,370,58717,2101,3894,1073,243,177,777,462,7627,1634
"605","37027","Caldwell County, North Carolina",32245,1226,24973,1694,49,84,19203,1694,2299,631,231,224,511,282,6761,1259
"606","37031","Carteret County, North Carolina",29944,1459,26139,1518,36,44,23004,1367,2395,833,183,165,577,316,3228,666
"607","37035","Catawba County, North Carolina",61828,1572,51523,1951,61,101,42129,2015,2700,740,463,383,596,328,9709,1570
"608","37037","Chatham County, North Carolina",28929,1105,21749,1263,223,197,18639,1351,2086,693,38,64,2420,713,4760,1043
"609","37045","Cleveland County, North Carolina",39609,1034,25707,1947,0,207,19495,1924,3382,964,984,604,2100,810,11802,1733
"610","37049","Craven County, North Carolina",39866,1591,33024,1783,219,176,29628,1728,2150,713,306,273,866,466,5976,1346
"611","37051","Cumberland County, North Carolina",127702,1767,110627,2253,246,208,92721,2506,5909,1098,518,278,2313,617,14762,1487
"612","37057","Davidson County, North Carolina",66295,1833,54088,2379,114,139,44907,2415,1724,514,114,126,1834,905,10373,1654
"613","37063","Durham County, North Carolina",126123,1989,110125,2454,508,269,89311,3051,7973,1659,653,542,3353,1269,12645,1797
"614","37067","Forsyth County, North Carolina",144681,2547,121092,2891,425,328,95021,3789,7309,1144,1059,442,2559,789,21030,2048
"615","37069","Franklin County, North Carolina",24413,1309,19747,1520,96,128,15625,1400,1495,617,0,207,198,231,4468,1119
"616","37071","Gaston County, North Carolina",84200,1398,68198,2456,110,136,54628,2114,8639,1365,839,403,1442,601,14560,2058
"617","37081","Guilford County, North Carolina",203199,2753,152125,4117,434,227,130343,4139,9263,1785,1125,450,19130,3211,31944,2983
"618","37085","Harnett County, North Carolina",46661,1021,37566,1598,137,115,31703,1740,2831,684,301,198,1260,608,7835,1142
"619","37089","Henderson County, North Carolina",47920,1729,40678,2185,109,105,31396,2151,2906,701,154,159,1390,692,5852,1304
"620","37097","Iredell County, North Carolina",65662,1659,56316,1994,170,150,45480,2258,4905,881,682,398,943,446,8403,1208
"621","37101","Johnston County, North Carolina",69048,1685,55029,1963,51,89,46695,1908,3620,974,390,293,2159,725,11860,2004
"622","37109","Lincoln County, North Carolina",33244,884,27049,1387,123,164,22614,1291,2382,616,74,105,899,559,5296,1030
"623","37119","Mecklenburg County, North Carolina",410770,3975,364325,4746,507,270,312176,5400,22183,2009,3513,1022,5334,953,41111,3140
"624","37125","Moore County, North Carolina",39155,1642,32891,1770,35,47,27119,1873,2600,815,90,100,931,373,5333,1171
"625","37127","Nash County, North Carolina",36248,1513,27941,1614,290,240,21827,1935,2463,668,85,107,215,222,8092,1367
"626","37129","New Hanover County, North Carolina",95097,2424,79398,2879,42,69,72070,2983,3386,799,440,337,4272,1299,11427,1682
"627","37133","Onslow County, North Carolina",62941,2875,56025,2903,242,215,45887,3018,5114,1313,1216,785,1461,754,5455,1242
"628","37135","Orange County, North Carolina",53607,1244,47370,1441,325,436,39926,1875,2551,640,173,243,3077,840,3160,912
"629","37147","Pitt County, North Carolina",68505,2253,58121,3007,133,153,43354,2607,3101,847,147,157,3339,1373,7045,1416
"630","37151","Randolph County, North Carolina",57766,1286,45635,2192,548,244,37064,2174,3008,867,256,255,1219,710,10912,1791
"631","37155","Robeson County, North Carolina",45351,1220,26308,1514,45,74,17613,1267,2597,655,689,336,765,293,18278,1258
"632","37157","Rockingham County, North Carolina",36175,1341,27069,1751,263,242,22293,1624,3088,944,0,207,1012,632,8094,1221
"633","37159","Rowan County, North Carolina",52057,1968,41688,2158,78,92,34413,2412,3121,800,221,177,1243,507,9126,1666
"634","37161","Rutherford County, North Carolina",26408,1666,18477,1617,0,207,12532,1686,2633,804,227,196,677,555,7254,1465
"635","37171","Surry County, North Carolina",29415,1052,19001,1392,289,237,15718,1136,1517,529,313,334,3689,943,6725,1145
"636","37179","Union County, North Carolina",75366,1314,69011,1608,449,275,57748,1900,4914,947,556,363,1042,492,5313,979
"637","37183","Wake County, North Carolina",400418,3673,374256,3960,892,596,334306,5087,27037,3356,3782,1201,6343,1628,19819,2559
"638","37191","Wayne County, North Carolina",47720,1488,39999,1725,0,207,30964,2305,2467,913,548,409,317,266,7404,1392
"639","37193","Wilkes County, North Carolina",28377,1562,22253,1970,165,183,19294,1807,1698,586,320,254,608,403,5516,1106
"640","37195","Wilson County, North Carolina",32015,1162,25006,1609,107,169,21519,1684,605,299,142,178,774,402,6235,1097
"641","38015","Burleigh County, North Dakota",39251,1007,33399,1502,125,148,28470,1689,1590,581,49,71,2005,761,3847,775
"642","38017","Cass County, North Dakota",76123,1628,66815,2134,222,196,57688,2226,5052,1130,837,368,3325,1171,5983,1137
"643","38035","Grand Forks County, North Dakota",30848,729,23760,1275,0,161,20502,1332,1125,319,311,208,1895,663,5193,1185
"644","38101","Ward County, North Dakota",27173,1394,23612,1524,43,39,22366,1547,1811,656,8,13,659,404,2902,872
"645","39003","Allen County, Ohio",40872,993,33728,1268,96,92,27692,1452,1739,566,433,292,1198,534,5946,990
"646","39007","Ashtabula County, Ohio",36704,1503,29823,1485,194,153,23561,1206,1481,470,511,373,1162,496,5719,1138
"647","39009","Athens County, Ohio",22199,1460,16183,1548,0,193,12514,1490,1560,603,507,327,1831,742,4185,799
"648","39013","Belmont County, Ohio",23520,1232,16807,1230,182,166,12703,1164,1674,524,66,80,1631,647,5082,829
"649","39017","Butler County, Ohio",139058,2476,123246,3086,140,144,102928,3286,8804,1635,1144,586,3458,986,12354,1427
"650","39023","Clark County, Ohio",54026,1322,45898,1522,63,75,37601,1599,3151,705,556,363,817,340,7311,1011
"651","39025","Clermont County, Ohio",78198,1528,67244,2271,256,245,57945,2340,4400,874,513,351,2408,1128,8546,1605
"652","39029","Columbiana County, Ohio",39140,1452,30564,1741,315,220,22510,1658,4169,934,133,127,976,578,7600,1178
"653","39035","Cuyahoga County, Ohio",544208,4413,438494,5832,1132,472,368494,6233,32059,2662,2802,777,14258,1440,91456,3804
"654","39041","Delaware County, Ohio",70224,916,66146,1340,63,105,60441,1545,3798,864,307,261,1106,441,2972,741
"655","39043","Erie County, Ohio",31893,1386,25680,1566,128,153,21024,1642,2135,678,46,57,1279,581,4934,1026
"656","39045","Fairfield County, Ohio",55674,1319,46793,1642,264,173,38763,1757,4248,960,489,296,2703,1036,6178,971
"657","39049","Franklin County, Ohio",508811,4386,451357,5442,1125,499,389147,5945,22342,2289,2308,901,9264,1397,48190,3529
"658","39055","Geauga County, Ohio",35216,801,30048,1099,257,317,26582,1219,1998,506,369,248,801,378,4367,710
"659","39057","Greene County, Ohio",64517,1613,57344,1963,38,64,49388,2046,4195,939,449,228,1378,535,5795,1331
"660","39061","Hamilton County, Ohio",342793,3056,292148,3906,1397,476,247552,4809,15128,1814,2641,869,6808,1373,43837,3265
"661","39063","Hancock County, Ohio",31844,1080,27951,1179,221,208,22979,1543,1941,637,109,130,521,305,3372,795
"662","39081","Jefferson County, Ohio",26996,1212,21719,1402,153,170,17132,1446,1552,471,178,137,412,278,4865,767
"663","39085","Lake County, Ohio",94118,1894,82900,2188,191,211,74119,2186,6081,1201,868,453,1455,510,9763,1357
"664","39089","Licking County, Ohio",63391,1661,54514,2253,0,193,47016,2251,3483,822,472,367,938,375,7939,1664
"665","39093","Lorain County, Ohio",120394,1862,96469,2715,543,278,81757,2953,9198,1489,900,424,4802,1180,19123,2002
"666","39095","Lucas County, Ohio",178672,2599,148934,2895,711,360,123565,3737,9897,1430,1724,1182,3915,807,25823,1920
"667","39099","Mahoning County, Ohio",98084,1931,80046,2247,238,222,64248,2320,5232,957,470,278,2327,663,15711,1862
"668","39101","Marion County, Ohio",24971,873,20496,1281,100,139,14944,1496,1950,553,473,474,584,424,3891,926
"669","39103","Medina County, Ohio",68650,1276,61911,1806,304,196,54140,1955,3240,716,349,240,1862,705,4877,1200
"670","39109","Miami County, Ohio",39819,1318,34994,1620,165,183,29619,1815,2964,578,644,387,386,240,4439,1101
"671","39113","Montgomery County, Ohio",225106,2931,191709,3665,984,388,153872,4114,13680,1347,1136,501,4278,954,29119,2648
"672","39119","Muskingum County, Ohio",33074,1364,25879,1649,212,231,20589,1527,2072,562,304,250,868,489,6327,1183
"673","39133","Portage County, Ohio",62293,1401,51097,1925,71,84,45820,1933,3356,736,618,316,4138,1125,7058,1275
"674","39139","Richland County, Ohio",48998,1322,36937,1669,184,183,30685,1738,2257,675,230,187,2251,822,9810,1259
"675","39141","Ross County, Ohio",27914,1433,22314,1363,0,193,18974,1590,1672,689,172,173,1236,655,4364,997
"676","39145","Scioto County, Ohio",30424,1356,22782,1646,49,88,18612,1674,1608,608,322,269,1125,501,6517,1114
"677","39151","Stark County, Ohio",154097,2237,130558,2669,355,246,111135,3223,8721,1318,838,422,2360,789,21179,1988
"678","39153","Summit County, Ohio",226989,2697,192562,3423,567,321,163307,3673,12732,1529,666,392,5405,1191,29022,2484
"679","39155","Trumbull County, Ohio",86886,1667,68877,2214,561,319,57076,2248,3822,753,334,228,3513,1012,14496,1735
"680","39157","Tuscarawas County, Ohio",37446,905,27305,1474,243,200,21905,1512,2028,548,197,195,1375,506,8766,1393
"681","39165","Warren County, Ohio",83158,1586,77239,1888,281,203,67786,2188,4995,1097,855,525,1087,801,4832,1004
"682","39169","Wayne County, Ohio",42890,1033,34856,1260,289,213,28745,1271,2160,580,166,177,1203,463,6831,800
"683","39173","Wood County, Ohio",49805,1407,44541,1648,328,192,37046,1827,4987,911,364,208,1405,603,3859,722
"684","40017","Canadian County, Oklahoma",44814,1129,39442,1430,49,64,31192,1468,3494,636,663,446,724,378,4648,1109
"685","40027","Cleveland County, Oklahoma",106080,2019,95927,2062,106,121,77516,2388,7606,1296,1606,754,2778,1132,7375,1172
"686","40031","Comanche County, Oklahoma",43901,1461,38324,1342,36,47,25865,1694,4499,819,135,122,921,497,4656,1074
"687","40037","Creek County, Oklahoma",26390,635,21789,938,25,43,15705,1091,2207,461,198,154,313,185,4288,655
"688","40101","Muskogee County, Oklahoma",26122,806,17378,908,73,73,11334,954,1829,556,571,266,1464,438,7280,896
"689","40109","Oklahoma County, Oklahoma",297945,3809,249979,3803,815,417,194485,4120,16908,1741,2591,683,6003,1222,41963,2939
"690","40119","Payne County, Oklahoma",30009,1360,24477,1596,110,166,18420,1650,3067,800,1219,665,1537,613,3995,1056
"691","40125","Pottawatomie County, Oklahoma",25877,736,20731,1002,0,161,12229,869,2990,596,272,193,825,401,4321,734
"692","40131","Rogers County, Oklahoma",34495,703,28659,880,18,31,21115,915,4466,637,497,243,411,208,5425,653
