"","GEOID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M"
"692","48085","Collin County, Texas",344824,3891,324539,4986,482,440,291091,5393,27496,2881,11874,2263,6497,1660,13788,2352
"693","48091","Comal County, Texas",53182,1622,48038,2007,172,177,41308,2031,4787,937,251,222,1152,588,3992,1166
"694","48099","Coryell County, Texas",21491,1410,18277,1456,22,33,13238,1505,2366,599,169,172,211,182,3003,936
"695","48113","Dallas County, Texas",937438,5652,776401,8149,954,441,623680,9179,57175,3236,26978,2848,28890,3035,132147,5485
"696","48121","Denton County, Texas",297899,3021,279576,3911,114,124,250082,4305,25195,2403,2025,748,6590,1816,11733,2013
"697","48135","Ector County, Texas",54326,1293,45198,2319,0,228,32593,2337,6310,1552,3873,1451,2052,994,7076,1497
"698","48139","Ellis County, Texas",58633,1424,54242,1757,120,143,36595,2140,10976,1434,460,264,898,500,3493,819
"699","48141","El Paso County, Texas",270160,3749,215723,4873,463,324,156240,5306,23460,2410,1082,533,12224,2027,42213,3434
"700","48157","Fort Bend County, Texas",245410,3404,229087,4321,535,430,200586,5254,20216,2903,1918,1031,2697,995,13626,2412
"701","48167","Galveston County, Texas",121976,2780,107761,3254,880,1340,83764,3657,7377,1433,759,408,2506,1206,11709,2099
"702","48181","Grayson County, Texas",48963,1573,34805,2238,156,170,22909,2050,4757,1168,1025,446,6196,1306,7962,1445
"703","48183","Gregg County, Texas",45513,1787,37808,1928,0,228,25971,2044,2906,751,133,130,952,588,6753,1190
"704","48187","Guadalupe County, Texas",54789,1319,48524,1691,103,133,36257,2101,5643,1228,439,254,405,272,5860,1195
"705","48201","Harris County, Texas",1600357,7642,1387346,10887,1789,778,1117004,13252,137698,6397,8319,1641,28979,3122,184032,8056
"706","48203","Harrison County, Texas",22928,1449,15241,1496,0,228,8922,1276,3584,908,830,591,1670,896,6017,1271
"707","48209","Hays County, Texas",75164,1856,66491,2600,4,7,54149,3056,3958,1022,673,359,1865,650,6808,1876
"708","48213","Henderson County, Texas",30843,1659,24744,1775,0,228,16459,1655,5933,1302,176,190,244,239,5855,1368
"709","48215","Hidalgo County, Texas",237323,3787,163702,5715,240,197,112647,5286,18907,2520,1017,521,10397,2031,63224,4194
"710","48231","Hunt County, Texas",34132,1031,28240,1140,53,88,15063,1599,6785,1061,963,445,697,351,5195,889
"711","48245","Jefferson County, Texas",90839,2297,71574,2425,125,119,50031,2421,4831,1054,424,263,1258,463,18007,1978
"712","48251","Johnson County, Texas",59180,1324,53509,1717,142,149,28400,2079,8485,1772,560,309,1393,681,4278,1092
"713","48257","Kaufman County, Texas",39049,1186,31655,1534,0,228,23250,1467,6455,1096,466,302,743,469,6651,1255
"714","48291","Liberty County, Texas",27468,1487,21699,1784,0,228,12075,1628,4486,1086,496,557,118,103,5651,1378
"715","48303","Lubbock County, Texas",115686,2429,94536,2651,111,129,75093,2841,10445,1568,421,252,5962,1282,15188,2111
"716","48309","McLennan County, Texas",92158,1849,74864,2757,303,305,54582,2539,6794,1260,6754,1572,4033,1038,13261,1771
"717","48329","Midland County, Texas",57636,1380,50109,2226,0,228,36986,2666,4125,1058,2810,1445,1676,812,5851,1363
"718","48339","Montgomery County, Texas",202797,3699,186310,3982,162,200,149279,5125,27780,4334,1772,933,3753,1234,12734,2135
"719","48347","Nacogdoches County, Texas",23442,1439,18882,1707,15,26,12550,1571,2786,821,110,108,661,497,3899,1049
"720","48355","Nueces County, Texas",129987,2590,109363,3062,216,167,85730,3124,6642,1116,464,298,1297,558,19327,2035
"721","48361","Orange County, Texas",30047,1564,25654,1901,0,228,16710,1851,2833,776,47,77,605,436,3788,990
"722","48367","Parker County, Texas",46238,1403,39566,1829,0,228,27392,2168,9409,1070,1275,556,662,535,6010,1515
"723","48375","Potter County, Texas",45550,1413,35528,1754,86,119,23188,1647,2823,855,90,95,1759,755,8263,1433
"724","48381","Randall County, Texas",49457,1304,45234,1628,44,72,39055,1797,4890,983,50,71,167,154,4056,1172
"725","48397","Rockwall County, Texas",34590,955,33258,959,0,228,27025,1715,7493,1905,424,337,433,404,899,479
"726","48409","San Patricio County, Texas",22202,1518,16874,1536,0,228,13333,1538,2017,615,37,64,572,353,4756,774
"727","48423","Smith County, Texas",77330,2129,65788,2723,22,28,34551,2486,6299,1097,932,588,1002,393,10540,2086
"728","48439","Tarrant County, Texas",722473,5537,656699,7885,893,402,534489,9277,60590,3743,7603,1697,11076,1655,54698,4629
"729","48441","Taylor County, Texas",49811,1537,41312,1908,0,228,33171,2039,3270,807,337,218,1359,641,7140,1344
"730","48451","Tom Green County, Texas",43301,1736,34371,2259,40,67,25290,2258,2556,898,154,148,3817,1434,5113,1372
"731","48453","Travis County, Texas",486548,5582,446565,6116,580,373,387346,7809,26173,2893,1750,644,10172,1752,29811,3339
"732","48469","Victoria County, Texas",31918,1297,22341,1634,0,228,17062,1544,2307,654,608,357,1608,708,7969,1387
"733","48471","Walker County, Texas",22693,1371,18953,1620,110,131,15043,1468,1563,629,0,228,303,294,3437,1102
"734","48479","Webb County, Texas",75300,1538,54218,2247,89,144,43733,2438,3506,883,436,303,1792,651,19290,2206
"735","48485","Wichita County, Texas",46757,2038,38499,1927,308,237,31395,1986,5177,956,549,282,1870,629,6388,1225
"736","48491","Williamson County, Texas",185345,2360,173594,3006,217,208,154855,3675,14599,1614,1042,418,3480,1126,8271,1581
"737","48497","Wise County, Texas",22864,782,18648,1067,9,17,10789,1094,3678,805,253,261,423,273,3793,846
"738","49005","Cache County, Utah",39224,1012,35052,1264,0,193,28774,1444,3450,823,472,263,1575,569,2597,746
"739","49011","Davis County, Utah",104462,1731,97282,2151,239,199,83340,2450,13220,1888,868,521,3332,1109,3848,924
"740","49035","Salt Lake County, Utah",381831,2681,347334,3973,1059,386,293947,5338,29635,2904,2056,545,12138,1969,22359,2276
"741","49045","Tooele County, Utah",20411,841,18670,1051,112,185,13656,1278,2861,804,158,185,276,313,1465,558
"742","49049","Utah County, Utah",171117,1597,153913,1916,324,187,134419,2537,16264,1818,1815,596,12252,1576,4952,1159
"743","49053","Washington County, Utah",59863,2283,53467,2365,182,168,40930,2399,6690,1407,858,407,1628,528,4768,1196
"744","49057","Weber County, Utah",85615,1753,77628,1905,266,223,61965,2284,8349,1277,1027,528,2421,783,5566,956
"745","50007","Chittenden County, Vermont",66095,1198,56569,1816,90,86,51278,1829,2526,689,285,298,4316,1139,5210,1215
"746","51003","Albemarle County, Virginia",41956,1269,37306,1717,171,170,22660,1920,2214,567,277,203,998,541,3652,1067
"747","51013","Arlington County, Virginia",109940,1822,100404,2385,438,471,89683,2935,4291,1152,1161,767,1500,747,8036,1747
"748","51015","Augusta County, Virginia",29783,1272,23299,1798,94,152,15319,1559,2140,592,232,250,960,590,5524,1295
"749","51019","Bedford County, Virginia",31271,1286,26414,1294,448,361,15375,1165,3975,909,411,236,377,323,4480,951
"750","51041","Chesterfield County, Virginia",126748,1556,116614,2212,216,206,103353,2759,3452,857,418,253,1940,629,8194,1420
"751","51059","Fairfax County, Virginia",396628,2777,379308,3272,320,206,351199,4164,12669,1304,1629,565,5348,1104,11972,1943
"752","51061","Fauquier County, Virginia",25134,818,23284,944,75,90,15718,1091,4214,906,1269,723,166,121,1684,493
"753","51069","Frederick County, Virginia",31551,1173,27459,1422,39,67,21140,1419,2872,753,533,335,507,308,3585,990
"754","51085","Hanover County, Virginia",39929,871,35370,1436,71,118,29144,1750,3404,1108,338,214,611,262,3948,990
"755","51087","Henrico County, Virginia",129408,2025,116135,2520,360,315,102268,3051,5267,1457,791,432,1799,589,11474,1670
"756","51095","James City County, Virginia",29849,1736,24721,1969,157,189,22679,1860,567,348,346,417,3342,1143,1786,839
"757","51107","Loudoun County, Virginia",133417,1079,127633,1561,238,169,115868,2372,7596,1305,1828,732,2099,685,3685,1090
"758","51121","Montgomery County, Virginia",34585,1619,30431,1905,0,206,24848,2007,2780,898,99,182,682,413,3472,903
"759","51153","Prince William County, Virginia",143861,1657,138539,1980,107,154,129629,2424,7531,1415,617,360,1598,610,3724,764
"760","51161","Roanoke County, Virginia",38061,1042,32279,1512,193,195,27383,1631,1895,638,232,207,1052,443,4730,1269
"761","51165","Rockingham County, Virginia",31462,1026,25020,1121,123,170,17172,1265,3021,781,300,253,1012,398,5430,1007
"762","51177","Spotsylvania County, Virginia",45223,1001,41531,1175,138,121,35792,1251,2839,752,860,474,278,157,3414,766
"763","51179","Stafford County, Virginia",48418,923,46419,1141,133,131,41625,1588,2567,721,301,244,562,463,1437,569
"764","51199","York County, Virginia",24996,1038,21640,1352,0,206,20015,1373,725,394,0,206,1602,862,1754,705
"765","51510","Alexandria city, Virginia",71740,1543,66132,1776,0,206,59087,1956,1817,625,481,264,1233,606,4375,1197
"766","51550","Chesapeake city, Virginia",86122,1667,78892,2239,0,206,64158,2547,3037,808,693,621,1198,710,6032,1320
"767","51650","Hampton city, Virginia",54800,1457,43498,2042,137,138,36992,2379,1834,571,482,444,4836,1441,6466,1667
"768","51680","Lynchburg city, Virginia",28500,1191,23744,1554,84,103,18770,1646,1806,673,232,234,317,242,4439,992
"769","51700","Newport News city, Virginia",71291,1906,46103,2470,179,183,39570,2296,2429,838,223,188,14133,2017,11055,1603
"770","51710","Norfolk city, Virginia",89338,1882,76186,2103,210,201,56902,2394,2775,647,4432,1277,2512,738,10640,1148
"771","51740","Portsmouth city, Virginia",34578,1559,28772,1668,177,188,16905,1784,1397,483,267,252,384,261,5422,1161
"772","51760","Richmond city, Virginia",91359,1702,72229,2584,119,161,61812,2699,3790,854,995,473,4825,1058,14305,1652
"773","51770","Roanoke city, Virginia",41353,1515,30703,1683,28,53,26003,1738,1046,403,110,138,790,448,9860,1670
"774","51800","Suffolk city, Virginia",34890,939,28540,1351,103,103,23311,1491,1909,633,186,152,907,461,5443,1054
"775","51810","Virginia Beach city, Virginia",172183,2346,157809,2820,175,224,140567,3420,5467,1142,2043,1159,2390,933,11984,1977
"776","53005","Benton County, Washington",71921,1765,62507,2260,356,277,51856,2230,6651,1405,869,473,3361,1244,6053,1510
"777","53007","Chelan County, Washington",31587,1405,26422,1750,0,204,21449,1987,1931,582,344,368,945,551,4220,1134
"778","53009","Clallam County, Washington",33265,1090,29506,1478,203,258,24196,1671,2816,775,203,152,319,242,3440,911
"779","53011","Clark County, Washington",178980,1642,165099,2409,739,278,141337,2797,11267,1741,1667,620,3016,1011,10865,1631
"780","53015","Cowlitz County, Washington",43279,861,36708,1670,45,77,29918,1678,3954,777,627,503,737,401,5834,1383
"781","53021","Franklin County, Washington",27067,858,24546,1096,29,47,18644,1571,3077,1068,605,429,549,355,1972,649
"782","53025","Grant County, Washington",30806,1705,26704,1673,43,77,20138,1823,2696,912,164,168,584,338,3518,1084
"783","53027","Grays Harbor County, Washington",27674,1615,23228,1599,85,137,17276,1595,1273,476,22,44,849,500,3597,840
"784","53029","Island County, Washington",34572,1556,31778,1578,308,270,27166,1573,2761,768,444,344,485,289,2309,801
"785","53033","King County, Washington",897476,5960,830560,7239,1720,976,752255,8007,29634,2532,5343,935,16890,2399,50026,4035
"786","53035","Kitsap County, Washington",105411,1928,98147,2203,517,291,87769,2624,6455,1197,276,196,1585,517,5679,1258
"787","53041","Lewis County, Washington",30327,1125,26315,1231,94,112,19709,1452,3486,742,203,188,950,396,3062,676
"788","53045","Mason County, Washington",25864,1614,22976,1778,28,54,17138,1675,2465,807,75,104,585,423,2303,954
"789","53053","Pierce County, Washington",328519,3174,293285,3954,498,281,249076,4633,16913,2074,1837,732,7721,1634,27513,3095
"790","53057","Skagit County, Washington",48474,1107,43856,1568,152,126,35438,1654,2764,693,594,347,499,303,4119,914
"791","53061","Snohomish County, Washington",300215,2038,278927,3266,422,246,246895,4246,16153,2052,1463,625,5625,1068,15663,2015
"792","53063","Spokane County, Washington",206191,2700,184842,3377,349,231,152362,3860,14357,1876,3443,1333,4787,1305,16562,1960
"793","53067","Thurston County, Washington",110713,1699,98643,2475,359,388,86999,2807,5620,1161,467,354,3528,1023,8542,1593
"794","53073","Whatcom County, Washington",87080,2014,75803,2610,124,140,64380,2719,4836,1134,420,293,1927,878,9350,1791
"795","53077","Yakima County, Washington",83320,1615,69975,2311,307,211,50390,2365,7463,1103,885,502,2688,877,10657,1709
"796","54003","Berkeley County, West Virginia",45800,1196,38754,1872,100,173,32382,2334,2410,908,181,194,1306,705,5740,1386
"797","54011","Cabell County, West Virginia",38024,1475,30334,1634,148,218,22389,1813,5806,1364,117,194,914,535,6776,1180
"798","54033","Harrison County, West Virginia",26878,1056,21106,1178,0,201,15331,1344,1486,483,67,81,590,284,5182,973
"799","54039","Kanawha County, West Virginia",78482,2049,63493,2583,254,201,50731,2507,8029,1868,450,333,2323,789,12666,1656
"800","54061","Monongalia County, West Virginia",40603,1237,36491,1307,177,152,31284,1642,1700,531,203,206,1028,503,3084,873
"801","54081","Raleigh County, West Virginia",31169,1392,23369,1633,97,117,19086,1692,1876,730,58,98,1607,924,6193,1234
"802","54107","Wood County, West Virginia",36064,1022,28860,1613,204,222,23019,1785,1742,568,67,66,1349,716,5855,1033
"803","55009","Brown County, Wisconsin",104470,1568,90109,1920,542,301,74507,2247,6892,1180,731,427,2244,641,12117,1417
"804","55025","Dane County, Wisconsin",226350,2321,203250,3001,1363,509,177837,3775,13144,1848,1109,432,9348,1648,13752,1635
"805","55027","Dodge County, Wisconsin",35221,877,30252,887,127,108,23420,1077,3031,518,244,101,639,272,4330,677
"806","55035","Eau Claire County, Wisconsin",40421,1246,36026,1516,109,151,30506,1551,2520,610,107,122,1255,588,3140,710
"807","55039","Fond du Lac County, Wisconsin",41009,1123,33918,1578,129,92,25485,1626,4431,901,334,166,1618,581,5473,977
"808","55055","Jefferson County, Wisconsin",33180,1004,28539,1226,216,139,22275,1334,2178,499,587,363,888,509,3753,878
"809","55059","Kenosha County, Wisconsin",62950,1668,55567,1945,239,188,45252,2074,3679,721,289,221,1393,583,5990,1168
"810","55063","La Crosse County, Wisconsin",47924,958,41342,1566,330,211,35306,1664,2973,813,319,289,1359,555,5223,1180
"811","55071","Manitowoc County, Wisconsin",35259,747,29760,986,75,59,22808,1190,3244,671,336,150,1100,587,4399,637
"812","55073","Marathon County, Wisconsin",56245,1115,47530,1444,670,310,36439,1360,4372,621,804,360,1207,470,7508,1084
"813","55079","Milwaukee County, Wisconsin",384281,3000,307764,4305,919,404,253335,4436,16520,1743,1863,668,10276,1482,66241,3088
"814","55087","Outagamie County, Wisconsin",74603,1062,65657,1523,164,142,55039,1696,5388,852,363,180,1092,469,7854,1225
"815","55089","Ozaukee County, Wisconsin",36261,897,32461,1100,146,165,27851,1207,2502,584,207,195,813,450,2987,806
"816","55097","Portage County, Wisconsin",29193,567,25391,979,42,35,20883,1249,1612,374,165,120,583,285,3219,836
"817","55101","Racine County, Wisconsin",76808,1706,67126,2162,216,171,54879,2395,5323,860,445,248,1568,611,8114,1228
"818","55105","Rock County, Wisconsin",64632,1246,55077,1929,411,256,43562,1766,4557,626,614,318,1618,560,7937,1251
"819","55109","St. Croix County, Wisconsin",34422,895,30317,1087,205,200,22352,1235,2297,489,242,168,593,297,3512,878
"820","55117","Sheboygan County, Wisconsin",46308,1297,40154,1482,57,55,32420,1563,3424,484,337,205,1274,476,4880,938
"821","55127","Walworth County, Wisconsin",40864,1419,35451,1514,297,297,28611,1435,3573,754,441,217,1309,432,4104,990
"822","55131","Washington County, Wisconsin",55488,825,49548,1161,268,210,41277,1398,4529,787,526,248,1152,581,4788,926
"823","55133","Waukesha County, Wisconsin",158368,1823,145919,1937,434,266,128432,2282,10174,1364,663,409,2754,728,9695,1118
"824","55139","Winnebago County, Wisconsin",71332,1395,61487,1713,177,141,49105,1871,3959,801,787,574,2698,690,7147,1062
"825","55141","Wood County, Wisconsin",32274,955,27105,1435,214,137,22270,1429,1536,345,315,209,762,371,4407,903
"826","56021","Laramie County, Wyoming",39678,1342,35104,1419,0,203,28826,1616,3192,779,381,290,970,465,3604,925
"827","56025","Natrona County, Wyoming",32240,1234,27343,1612,101,144,22833,1504,2234,718,346,292,1122,464,3775,931
"828","72013","Arecibo Municipio, Puerto Rico",30206,1651,19930,1824,233,186,10704,1353,751,452,68,112,395,314,9881,1321
"829","72021","Bayamón Municipio, Puerto Rico",64932,1973,51332,2144,243,227,26870,1835,8450,1252,144,134,1087,444,12513,1421
"830","72025","Caguas Municipio, Puerto Rico",47374,1611,36344,1812,466,444,19289,1730,3525,1129,0,228,95,114,10935,1216
"831","72031","Carolina Municipio, Puerto Rico",61313,2117,46556,2172,194,165,26380,2180,2449,876,1245,843,1280,791,13477,1604
"832","72061","Guaynabo Municipio, Puerto Rico",27857,1698,20873,1655,0,228,13484,1629,1663,865,217,196,402,297,6582,1085
"833","72097","Mayagüez Municipio, Puerto Rico",30909,1411,21750,1543,102,130,11813,1516,657,275,0,228,1084,529,8075,966
"834","72113","Ponce Municipio, Puerto Rico",53450,1675,36529,1837,191,171,20228,1485,1470,511,139,116,751,347,16170,1501
"835","72127","San Juan Municipio, Puerto Rico",147267,3135,78990,3066,2387,843,45948,2806,4493,1055,3458,909,2407,728,65870,3219
"836","72135","Toa Alta Municipio, Puerto Rico",21511,1424,7870,1188,101,133,3797,782,453,314,163,170,79,128,13562,1429
"837","72137","Toa Baja Municipio, Puerto Rico",26085,1644,11513,1316,103,132,7901,1182,748,319,35,61,520,367,14052,1491
"838","72139","Trujillo Alto Municipio, Puerto Rico",23195,1373,18113,1514,43,77,10158,1527,456,320,46,73,0,228,5082,974
