"","GEOID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M"
"691","48039","Brazoria County, Texas",129261,2246,117268,3252,230,225,93025,4166,8722,1448,1644,1127,2420,1173,9573,1892
"692","48041","Brazos County, Texas",79971,2792,66151,3090,0,234,54061,2774,7349,1501,613,426,7563,1557,6257,1535
"693","48061","Cameron County, Texas",129307,2801,92845,3283,41,71,48304,3435,8551,1367,558,323,7486,1581,28976,2836
"694","48085","Collin County, Texas",363599,3928,343105,4298,56,95,310074,5186,26842,2702,10588,1741,4510,1205,15984,2476
"695","48091","Comal County, Texas",57004,1375,53671,1651,0,234,46797,1916,5640,1312,471,406,908,573,2425,816
"696","48099","Coryell County, Texas",22093,1237,19194,1247,29,49,12924,1304,1575,580,469,383,110,120,2789,823
"697","48113","Dallas County, Texas",940587,5547,798760,8503,816,339,650023,8533,54550,3731,20490,2995,30667,4055,111160,5882
"698","48121","Denton County, Texas",305164,3815,290964,4331,147,208,258894,5311,20010,2457,2637,1440,4786,1112,9414,1788
"699","48135","Ector County, Texas",53155,1332,41898,2178,0,234,30718,2365,4061,1046,3543,1360,733,577,10524,2035
"700","48139","Ellis County, Texas",61465,1556,55313,2462,89,132,38154,2599,10868,1634,713,442,1321,619,4831,1299
"701","48141","El Paso County, Texas",269150,3541,227699,4516,71,115,179653,5304,19933,2625,2174,860,7575,1903,33876,2823
"702","48157","Fort Bend County, Texas",253030,3135,236634,4187,76,95,213184,4423,24886,3622,597,364,2212,953,14184,2739
"703","48167","Galveston County, Texas",127092,2880,116958,3394,78,134,93341,3752,9652,1729,2018,972,2188,903,7946,1676
"704","48181","Grayson County, Texas",49024,1794,39452,2311,118,202,27379,2135,5007,953,552,328,2076,1062,7496,1587
"705","48183","Gregg County, Texas",45711,1858,39809,2075,40,71,27720,2136,5576,1126,179,223,924,558,4978,1166
"706","48187","Guadalupe County, Texas",56051,1420,50144,1628,0,234,39176,1775,5417,1194,669,400,1167,499,4740,1144
"707","48201","Harris County, Texas",1647384,10077,1447544,11885,1503,510,1195288,13070,117496,7052,8883,1857,27609,3619,172231,7957
"708","48203","Harrison County, Texas",24197,1193,17667,1518,0,234,10605,1512,3011,908,0,234,1481,706,5049,1204
"709","48209","Hays County, Texas",77749,2243,71156,2546,135,209,57392,2960,4631,1140,912,787,3411,1256,3182,1259
"710","48213","Henderson County, Texas",30607,1358,23207,1880,66,105,14590,1664,2747,754,8,13,1124,636,6276,1165
"711","48215","Hidalgo County, Texas",247544,3892,181394,5181,114,136,125515,5670,19521,2230,592,396,16605,2640,49545,4323
"712","48231","Hunt County, Texas",35093,1197,29827,1392,0,234,15765,1477,6368,1105,721,395,781,438,4485,1155
"713","48245","Jefferson County, Texas",89273,2715,77073,3102,117,117,48456,3059,4351,800,183,158,950,421,11250,1648
"714","48251","Johnson County, Texas",59113,1594,53035,1921,0,234,26289,2314,7787,1508,761,371,1481,624,4597,1242
"715","48257","Kaufman County, Texas",39835,1204,34102,1616,238,248,25102,1728,6780,1386,307,195,1522,724,4211,906
"716","48291","Liberty County, Texas",27367,1657,22978,1745,65,109,10592,1842,3640,1034,171,253,197,181,4192,1126
"717","48303","Lubbock County, Texas",117494,2362,98669,2746,122,194,77613,3331,9727,1495,425,293,5283,1380,13542,2074
"718","48309","McLennan County, Texas",93021,1894,78320,2421,0,234,58859,2616,5887,1191,815,369,1841,727,12860,1812
"719","48329","Midland County, Texas",59325,1205,48584,2460,113,184,40996,2671,5405,1508,1046,802,1171,700,9570,2306
"720","48339","Montgomery County, Texas",209528,3925,194713,4811,373,464,159114,5216,29915,4016,1634,1071,2666,1087,12149,2385
"721","48347","Nacogdoches County, Texas",24722,1323,20027,1565,309,379,11669,1356,3339,889,7,12,843,442,3852,1083
"722","48355","Nueces County, Texas",131194,3135,113961,3526,68,125,89959,3496,9467,1734,1131,809,1971,689,15262,2188
"723","48361","Orange County, Texas",31913,1388,28362,1435,23,39,19668,1795,2487,872,233,222,93,95,3458,869
"724","48367","Parker County, Texas",43520,1693,37287,1994,98,150,25528,1998,8289,1188,543,335,652,311,5581,1212
"725","48375","Potter County, Texas",44180,1624,37794,2014,0,234,24823,1807,2719,745,222,149,1024,591,5362,1215
"726","48381","Randall County, Texas",50261,1349,46277,1689,81,139,38113,2034,4293,1009,299,239,780,441,3204,931
"727","48397","Rockwall County, Texas",36665,604,35704,798,0,234,30654,1419,4080,1102,341,334,182,198,779,451
"728","48409","San Patricio County, Texas",21872,1351,16644,1649,44,73,13565,1659,2138,695,150,167,622,304,4606,1270
"729","48423","Smith County, Texas",78600,2407,64683,2852,206,247,36145,2837,6822,1383,831,433,1991,1164,11926,1909
"730","48439","Tarrant County, Texas",727094,5181,662541,6785,671,449,555435,8485,55600,3860,4208,1680,11019,1757,53534,4496
"731","48441","Taylor County, Texas",50282,1592,42661,1855,90,115,32949,2132,2718,814,101,119,1564,715,6057,1154
"732","48451","Tom Green County, Texas",43604,1687,38486,1887,138,137,29936,1932,3335,805,485,439,771,584,4347,1220
"733","48453","Travis County, Texas",507751,5452,459512,6675,418,289,401068,6565,22960,2890,2894,1013,11966,2201,36273,3605
"734","48469","Victoria County, Texas",30058,1589,22566,1707,100,153,17925,1811,2149,589,419,331,2639,895,4853,1202
"735","48471","Walker County, Texas",22201,1485,18562,1616,62,91,15124,1847,1884,699,165,177,347,299,3292,930
"736","48479","Webb County, Texas",76326,2150,61412,2494,164,218,50699,2586,3402,1095,215,213,2217,858,12697,1684
"737","48485","Wichita County, Texas",48315,2499,39591,2399,60,99,29646,2373,4413,896,295,238,1700,707,7024,1484
"738","48491","Williamson County, Texas",193008,2970,183994,3275,57,97,164139,3447,12507,1755,1144,521,2168,820,6846,1561
"739","48497","Wise County, Texas",22882,1087,18872,1421,67,107,8242,1162,4903,1009,311,218,255,182,3755,1018
"740","49005","Cache County, Utah",40206,1109,36308,1396,141,175,30196,1679,4203,941,70,72,2366,771,1532,611
"741","49011","Davis County, Utah",109358,1333,103151,1575,139,139,91649,1868,11446,1596,653,444,1608,509,4599,1117
"742","49035","Salt Lake County, Utah",384692,3966,353574,5366,816,516,296141,5672,27174,2996,1928,651,12728,2124,18390,2599
"743","49045","Tooele County, Utah",21292,786,20689,851,59,102,14992,1307,1721,618,218,253,92,124,511,328
"744","49049","Utah County, Utah",178152,1695,158677,2509,369,235,139720,2935,13878,1690,1429,466,12730,1470,6745,1286
"745","49053","Washington County, Utah",63144,2292,56838,2650,170,197,42063,2641,7527,1427,1387,998,1306,582,5000,1527
"746","49057","Weber County, Utah",87863,1481,82412,1856,106,137,64877,2342,9669,1325,267,163,1300,524,4151,977
"747","50007","Chittenden County, Vermont",68516,975,58545,2112,155,149,51610,2476,2122,669,400,332,5503,1720,4468,1231
"748","51003","Albemarle County, Virginia",43754,1134,38084,1721,27,45,27860,1778,2428,587,214,189,690,296,4980,1311
"749","51013","Arlington County, Virginia",111887,1847,103574,2353,114,136,91626,2888,3531,961,320,271,2153,942,6160,1493
"750","51015","Augusta County, Virginia",29951,1333,25949,1669,142,146,17192,1980,2130,758,429,305,443,337,3559,1103
"751","51019","Bedford County, Virginia",31390,1264,24290,1768,61,74,14351,1421,3586,937,796,450,1265,668,5835,1276
"752","51041","Chesterfield County, Virginia",128920,1764,115521,2785,78,128,104124,2927,4421,1148,284,223,1365,564,12034,2132
"753","51059","Fairfax County, Virginia",400186,2978,383329,3545,526,287,358389,4096,13688,1966,875,405,4521,1029,12336,2087
"754","51061","Fauquier County, Virginia",24270,1052,21241,1293,0,208,13853,1235,3428,750,1391,703,814,463,2215,600
"755","51069","Frederick County, Virginia",32010,1398,26907,1699,102,168,19089,1502,2730,828,479,281,1069,602,4034,856
"756","51085","Hanover County, Virginia",39521,1078,33859,1666,0,208,26425,1886,2593,712,633,351,1004,557,4658,1258
"757","51087","Henrico County, Virginia",130591,1988,112774,2953,102,104,100555,3335,3898,1325,507,312,1407,652,16410,2376
"758","51095","James City County, Virginia",30262,1513,27362,1675,139,234,25085,1664,2216,862,68,117,528,518,2372,926
"759","51107","Loudoun County, Virginia",133750,1935,127742,2412,117,147,117163,2403,6206,1197,844,469,1802,836,4206,1277
"760","51121","Montgomery County, Virginia",36244,1423,33200,1657,144,177,26989,1999,2905,1100,436,327,135,144,2909,916
"761","51153","Prince William County, Virginia",143508,1907,137676,2142,152,176,126516,2498,6331,1298,520,299,2162,762,3670,960
"762","51161","Roanoke County, Virginia",37506,1472,32685,1696,0,208,28110,1944,1405,474,237,209,286,259,4535,1126
"763","51165","Rockingham County, Virginia",30462,1157,24886,1653,64,83,17255,1555,2051,588,505,249,576,342,5000,1024
"764","51177","Spotsylvania County, Virginia",46427,1134,42465,1419,0,208,38458,1364,2452,706,552,350,1067,605,2895,815
"765","51179","Stafford County, Virginia",48092,1304,45505,1467,36,62,40450,1782,2267,669,108,121,258,269,2329,813
"766","51199","York County, Virginia",26008,921,23559,1098,0,208,20920,1406,1449,659,174,173,676,514,1773,578
"767","51510","Alexandria city, Virginia",71005,1523,65513,1939,85,100,58232,2224,1889,725,402,475,868,359,4624,979
"768","51550","Chesapeake city, Virginia",86878,1764,79598,2049,185,168,67966,2632,3375,1325,227,256,520,372,6760,1499
"769","51650","Hampton city, Virginia",55633,1442,47767,1933,0,208,40914,2021,3096,1019,147,162,1866,944,6000,1254
"770","51680","Lynchburg city, Virginia",28950,1238,26975,1370,0,208,20805,1781,676,341,104,141,493,379,1482,510
"771","51700","Newport News city, Virginia",70918,2279,61028,2905,163,170,48795,2839,9224,1720,522,497,3596,1010,6294,1357
"772","51710","Norfolk city, Virginia",88387,2248,73320,2547,81,110,60523,2952,2919,657,536,358,2814,1036,12253,1542
"773","51740","Portsmouth city, Virginia",36089,1133,31683,1214,39,65,19843,1959,779,332,152,144,641,349,3765,735
"774","51760","Richmond city, Virginia",89878,2207,73800,2576,46,79,60820,2834,2790,722,372,331,3878,1045,12200,2103
"775","51770","Roanoke city, Virginia",40810,1405,32035,1907,0,208,27698,2046,1416,557,256,240,1809,1005,6966,1566
"776","51800","Suffolk city, Virginia",34597,1038,29058,1309,0,208,23146,1599,1895,559,36,59,621,330,4918,1135
"777","51810","Virginia Beach city, Virginia",175029,2072,162438,2696,57,98,143686,3274,6094,1577,688,379,2049,800,10542,1737
"778","53005","Benton County, Washington",73678,1554,64883,2317,93,121,53957,2463,6916,1515,1368,745,3880,1308,4915,1598
"779","53007","Chelan County, Washington",28974,1437,24862,1754,25,44,20135,1668,2173,683,89,113,269,191,3843,1202
"780","53009","Clallam County, Washington",33022,1395,29209,1457,113,119,23415,1531,2837,731,592,348,947,538,2866,753
"781","53011","Clark County, Washington",180862,1845,166372,2713,328,217,143669,3322,9568,1571,745,364,3045,890,11445,2014
"782","53015","Cowlitz County, Washington",42790,1091,37533,1583,118,179,29348,1904,3650,938,473,353,1064,622,4193,991
"783","53021","Franklin County, Washington",28162,801,25603,1353,0,210,18939,1977,2226,839,300,259,561,540,1998,861
"784","53025","Grant County, Washington",30866,1944,27150,2035,31,52,20667,1883,2548,857,183,160,379,319,3337,937
"785","53027","Grays Harbor County, Washington",29920,1485,26961,1578,37,45,22980,1781,1588,590,334,255,392,279,2567,819
"786","53029","Island County, Washington",35586,1400,33519,1499,109,130,28379,1404,2734,723,367,377,585,478,1482,553
"787","53033","King County, Washington",907761,5540,850778,8084,1336,522,764328,9633,28218,2804,7080,1581,16724,2270,40259,4318
"788","53035","Kitsap County, Washington",107525,1905,102521,2145,285,206,91007,2564,5808,1413,577,331,1089,478,3915,805
"789","53041","Lewis County, Washington",31879,1111,26767,1407,122,140,19583,1400,3420,809,288,254,749,331,4363,966
"790","53045","Mason County, Washington",24820,1724,21793,1612,39,46,16450,1580,2241,729,224,244,669,511,2358,745
"791","53053","Pierce County, Washington",333657,3333,305578,4271,419,278,261165,4390,14768,1744,1878,836,8917,1917,19162,2348
"792","53057","Skagit County, Washington",49043,1429,43120,1779,86,92,33672,1691,2329,549,423,299,1468,445,4455,936
"793","53061","Snohomish County, Washington",299827,3248,279562,4017,302,211,243700,4799,16588,1591,2672,1253,5344,1239,14921,2417
"794","53063","Spokane County, Washington",211723,2427,191016,3272,651,345,156899,3795,12725,1742,4183,1200,3362,1122,17345,2122
"795","53067","Thurston County, Washington",112909,1988,100423,2673,59,97,88397,2794,5106,1138,631,424,6044,1808,6442,1536
"796","53073","Whatcom County, Washington",88794,2439,80414,3116,58,95,69151,3158,4283,1099,658,479,2271,934,6109,1531
"797","53077","Yakima County, Washington",83992,1666,74148,1991,461,357,54266,2763,7053,990,557,328,1097,510,8747,1337
"798","54003","Berkeley County, West Virginia",46395,1509,41652,1732,74,127,35097,2021,3896,1473,1000,678,418,330,4325,1009
"799","54011","Cabell County, West Virginia",38040,1440,30015,1735,206,203,23252,1939,1949,730,51,91,1739,823,6286,1269
"800","54033","Harrison County, West Virginia",25905,1348,20696,1604,142,162,16844,1420,1157,429,228,259,525,364,4684,1101
"801","54039","Kanawha County, West Virginia",78384,2302,63898,2953,254,208,51937,2986,3761,893,591,358,2641,1035,11845,1936
"802","54061","Monongalia County, West Virginia",40401,1394,36292,1708,212,204,29649,1954,1308,535,173,167,1389,621,2720,928
"803","54081","Raleigh County, West Virginia",31331,1288,25388,1604,0,207,20941,1936,1308,528,626,548,1108,763,4835,1208
"804","54107","Wood County, West Virginia",34182,1286,27902,1729,32,56,22896,1646,1814,831,280,225,1231,517,5049,1213
"805","55009","Brown County, Wisconsin",107385,1227,94862,1912,252,318,78411,2631,6352,983,1621,688,2769,964,9754,1414
"806","55025","Dane County, Wisconsin",229760,1902,211627,2570,424,253,186514,3236,12702,1764,910,362,6789,1327,11344,1588
"807","55027","Dodge County, Wisconsin",35104,947,30895,1056,199,133,21569,1263,3251,717,333,141,627,363,3582,591
"808","55035","Eau Claire County, Wisconsin",41385,1260,37758,1450,130,115,30711,1880,3084,689,252,147,616,378,3011,647
"809","55039","Fond du Lac County, Wisconsin",42604,1050,35481,1439,216,161,26874,1525,3730,737,292,127,990,440,6133,940
"810","55055","Jefferson County, Wisconsin",32783,1218,28960,1325,66,60,21466,1243,2794,645,412,237,588,254,3235,740
"811","55059","Kenosha County, Wisconsin",64187,1921,58242,1822,0,153,47390,2003,4361,927,514,322,1295,575,4650,1017
"812","55063","La Crosse County, Wisconsin",48175,1115,42343,1502,95,105,35282,1540,2376,649,260,257,1298,393,4534,1018
"813","55071","Manitowoc County, Wisconsin",33831,769,28811,1002,111,103,21151,1098,3313,766,205,147,489,288,4531,861
"814","55073","Marathon County, Wisconsin",54765,1202,47357,1617,515,238,35134,1702,4928,721,322,135,1022,392,6386,1098
"815","55079","Milwaukee County, Wisconsin",383665,3473,316512,4345,919,326,266258,5116,15666,1587,1521,583,9682,1596,57471,3485
"816","55087","Outagamie County, Wisconsin",74974,1091,66719,1360,245,197,53802,1895,4526,821,1339,724,925,374,7330,1044
"817","55089","Ozaukee County, Wisconsin",35795,961,32907,1033,206,193,28718,1208,2177,659,33,47,805,398,2083,551
"818","55097","Portage County, Wisconsin",29063,733,25347,1018,76,73,21133,1088,1578,387,183,131,554,295,3162,664
"819","55101","Racine County, Wisconsin",78905,1384,69435,2137,0,153,55453,2305,4566,1050,939,550,1369,480,8101,1831
"820","55105","Rock County, Wisconsin",65316,1200,56160,1905,430,269,43507,2044,4628,832,1000,514,1498,700,7658,1271
"821","55109","St. Croix County, Wisconsin",34731,1011,29683,1372,180,161,21959,1633,1796,484,176,163,731,395,4317,1191
"822","55117","Sheboygan County, Wisconsin",48691,930,42943,1409,257,160,33937,1626,3628,611,367,217,865,367,4883,1052
"823","55127","Walworth County, Wisconsin",42799,1177,36317,1437,105,132,30208,1588,2674,597,782,603,1760,702,4722,999
"824","55131","Washington County, Wisconsin",55256,992,50183,1446,143,209,39359,1504,4594,897,512,346,687,435,4386,897
"825","55133","Waukesha County, Wisconsin",160635,1655,147985,2164,617,320,130146,2660,8181,1201,647,325,3281,896,9369,1536
"826","55139","Winnebago County, Wisconsin",71238,1399,61307,1883,885,763,48990,2120,3555,800,594,404,1393,588,8538,1367
"827","55141","Wood County, Wisconsin",32684,1008,28357,1297,169,147,21758,1337,1577,388,211,148,732,338,3595,783
"828","56021","Laramie County, Wyoming",41739,990,35731,1846,198,197,28456,1803,3597,899,460,364,1271,609,4737,1046
"829","56025","Natrona County, Wyoming",33044,1230,28509,1595,0,207,24342,1716,1729,577,222,230,1398,714,3137,788
"830","72013","Arecibo Municipio, Puerto Rico",32090,1274,23494,1531,199,203,11984,1354,1802,656,0,234,739,444,7857,1255
"831","72021","Bayamón Municipio, Puerto Rico",68980,2149,57001,2303,239,244,29563,2021,13932,1742,356,291,897,450,11082,1058
"832","72025","Caguas Municipio, Puerto Rico",47669,1858,37761,2220,95,112,17913,1913,4604,1202,224,214,373,303,9535,1474
"833","72031","Carolina Municipio, Puerto Rico",58602,2461,47424,2436,323,372,24983,2387,3069,934,2293,861,1949,907,9229,1684
"834","72061","Guaynabo Municipio, Puerto Rico",33125,1455,27970,1446,110,181,18284,1260,3950,839,140,166,117,137,5038,1024
"835","72097","Mayagüez Municipio, Puerto Rico",28649,1616,20652,1808,42,73,11977,1456,615,289,66,114,873,420,7124,1158
"836","72113","Ponce Municipio, Puerto Rico",52837,1952,38336,1881,186,186,20264,1805,1749,596,52,91,352,245,14149,1364
"837","72127","San Juan Municipio, Puerto Rico",138800,3232,91020,3534,433,391,55138,3216,4250,871,8773,1567,2245,766,45535,2867
"838","72135","Toa Alta Municipio, Puerto Rico",22650,1148,8974,1326,278,369,3729,782,495,389,182,161,452,371,13224,1220
"839","72137","Toa Baja Municipio, Puerto Rico",28291,1322,16767,1378,66,116,10473,1128,1363,636,182,129,409,312,11115,1370
"840","72139","Trujillo Alto Municipio, Puerto Rico",23263,1267,18413,1345,140,179,9480,1536,1476,765,1009,556,387,309,4463,936
